  PERMNO        date            RET        vwretd        ewretd        sprtrn
   77702    20120723      -0.026174     -0.010140     -0.012004     -0.008909
   77702    20120724      -0.002372     -0.009410     -0.009270     -0.009041
   77702    20120725      -0.001387      0.000714      0.002465     -0.000314
   77702    20120726       0.039575      0.015498      0.008642      0.016541
   77702    20120727      -0.094170      0.018906      0.016470      0.019081
   77702    20120730      -0.012429     -0.000796     -0.002846     -0.000483
   77702    20120731      -0.034130     -0.004969     -0.003201     -0.004317
   77702    20120801      -0.033127     -0.004475     -0.009081     -0.003030
   77702    20120802      -0.014162     -0.007290     -0.005662     -0.007374
   77702    20120803       0.017377      0.019216      0.017764      0.019040
   77702    20120806      -0.005921      0.003528      0.006633      0.002329
   77702    20120807       0.042088      0.006347      0.006234      0.005107
   77702    20120808      -0.000441      0.000184     -0.000985      0.000621
   77702    20120809      -0.003974      0.001632      0.003390      0.000414
   77702    20120810       0.010197      0.001878     -0.000714      0.002188
   77702    20120813       0.011850     -0.001901     -0.002122     -0.001252
   77702    20120814       0.006940     -0.000010     -0.002248     -0.000128
   77702    20120815       0.035968      0.002741      0.004557      0.001140
   77702    20120816       0.006237      0.007898      0.008086      0.007101
   77702    20120817      -0.003719      0.002643      0.004758      0.001872
   77702    20120820      -0.003526     -0.000603     -0.001571     -0.000021
   77702    20120821       0.000832     -0.002326     -0.000635     -0.003498
   77702    20120822       0.000624     -0.000101     -0.001769      0.000226
   77702    20120823      -0.004572     -0.007327     -0.004534     -0.008072
   77702    20120824       0.016701      0.005503      0.003249      0.006455
   77702    20120827       0.009035     -0.000554     -0.000562     -0.000489
   77702    20120828       0.004477      0.000250      0.002383     -0.000808
   77702    20120829      -0.003849      0.001006      0.001836      0.000844
   77702    20120830       0.010982     -0.007791     -0.007581     -0.007806
   77702    20120831      -0.002012      0.005874      0.005303      0.005073
   77702    20120904      -0.002016      0.000683      0.003257     -0.001166
   77702    20120905       0.005857     -0.000603     -0.000701     -0.001068
   77702    20120906       0.020884      0.019456      0.013690      0.020436
   77702    20120907       0.006491      0.005651      0.006500      0.004050
   77702    20120910      -0.006644     -0.005680     -0.001847     -0.006148
   77702    20120911      -0.001967      0.003425      0.004919      0.003135
   77702    20120912       0.008673      0.002643      0.003966      0.002093
   77702    20120913       0.010749      0.015280      0.011218      0.016310
   77702    20120914      -0.024362      0.006140      0.008189      0.003959
   77702    20120917      -0.015854     -0.004545     -0.004125     -0.003125
   77702    20120918      -0.008256     -0.001779     -0.000302     -0.001280
   77702    20120919       0.017482      0.001315      0.001816      0.001185
   77702    20120920       0.021532     -0.001935     -0.003646     -0.000541
   77702    20120921      -0.002344      0.000447      0.004981     -0.000075
   77702    20120924       0.001762     -0.003072     -0.003206     -0.002233
   77702    20120925      -0.012412     -0.010795     -0.009620     -0.010502
   77702    20120926      -0.008412     -0.005508     -0.004866     -0.005737
   77702    20120927       0.018663      0.010037      0.009004      0.009649
   77702    20120928      -0.006368     -0.004496     -0.003450     -0.004478
   77702    20121001      -0.011142      0.002808      0.002686      0.002652
   77702    20121002      -0.016851      0.001179      0.000358      0.000872
   77702    20121003       0.003854      0.002520     -0.000075      0.003624
   77702    20121004      -0.007880      0.007665      0.006553      0.007174
   77702    20121005      -0.007332     -0.000143     -0.000816     -0.000322
   77702    20121008       0.000410     -0.003573     -0.003513     -0.003457
   77702    20121009      -0.028917     -0.009778     -0.009101     -0.009891
   77702    20121010      -0.008448     -0.005548     -0.004100     -0.006188
   77702    20121011       0.004473      0.001748      0.004541      0.000195
   77702    20121012       0.000424     -0.003495     -0.004211     -0.002966
   77702    20121015       0.010386      0.007238      0.004203      0.008078
   77702    20121016       0.027061      0.009928      0.007051      0.010270
   77702    20121017      -0.011642      0.005076      0.005617      0.004117
   77702    20121018      -0.020252     -0.002692     -0.003857     -0.002444
   77702    20121019      -0.036385     -0.015630     -0.013002     -0.016571
   77702    20121022      -0.008427      0.000194     -0.000217      0.000440
   77702    20121023      -0.007252     -0.012913     -0.006968     -0.014444
   77702    20121024       0.006446     -0.002619     -0.001404     -0.003085
   77702    20121025       0.021842      0.003295      0.002153      0.002996
   77702    20121026      -0.008216     -0.001378     -0.001835     -0.000729
   77702    20121031       0.000654      0.002487      0.003479      0.000156
   77702    20121101       0.015680      0.011187      0.009688      0.010927
   77702    20121102       0.090526     -0.009744     -0.008756     -0.009379
   77702    20121105       0.003344      0.002246      0.003177      0.002164
   77702    20121106       0.013725      0.007865      0.006034      0.007853
   77702    20121107       0.001926     -0.021054     -0.017904     -0.023705
   77702    20121108      -0.018331     -0.011558     -0.009589     -0.012205
   77702    20121109       0.001966      0.000938     -0.000526      0.001699
   77702    20121112      -0.005494     -0.000220     -0.001908      0.000130
   77702    20121113      -0.003157     -0.004151     -0.005841     -0.003985
   77702    20121114      -0.029219     -0.014685     -0.015597     -0.013852
   77702    20121115      -0.008395     -0.002941     -0.006183     -0.001594
   77702    20121116       0.006814      0.006190      0.005711      0.004840
   77702    20121119       0.020099      0.019175      0.016544      0.019862
   77702    20121120       0.006433      0.000991      0.000886      0.000663
   77702    20121121       0.008989      0.003116      0.004899      0.002320
   77702    20121123       0.013463      0.012714      0.010102      0.013026
   77702    20121126      -0.005861     -0.001648      0.001177     -0.002030
   77702    20121127      -0.013358     -0.004425     -0.000884     -0.005227
   77702    20121128       0.023099      0.007487      0.005110      0.007856
   77702    20121129       0.008371      0.005424      0.008573      0.004270
   77702    20121130       0.001351      0.000261      0.000934      0.000162
   77702    20121203      -0.001558     -0.004218     -0.002069     -0.004745
   77702    20121204      -0.012922     -0.001278     -0.001109     -0.001710
   77702    20121205      -0.006455      0.001759     -0.000019      0.001585
   77702    20121206       0.057295      0.002840      0.000757      0.003307
   77702    20121207      -0.001117      0.002525      0.001168      0.002921
   77702    20121210      -0.012677      0.001533      0.002706      0.000338
   77702    20121211       0.004343      0.006150      0.007321      0.006549
   77702    20121212       0.007676      0.000254     -0.000299      0.000448
   77702    20121213      -0.007804     -0.005870     -0.004080     -0.006321
   77702    20121214       0.003385     -0.003101      0.000863     -0.004135
   77702    20121217       0.022864      0.010176      0.006517      0.011871
   77702    20121218      -0.004397      0.011103      0.009526      0.011487
   77702    20121219      -0.001288     -0.004642      0.000914     -0.007589
   77702    20121220      -0.001106      0.004884      0.004202      0.005488
   77702    20121221      -0.011253     -0.008487     -0.005630     -0.009379
   77702    20121224       0.001679     -0.002205     -0.002533     -0.002440
   77702    20121226      -0.010430     -0.004958     -0.003251     -0.004787
   77702    20121227       0.002070     -0.000675     -0.001767     -0.001218
   77702    20121228      -0.011270     -0.009273     -0.004132     -0.011050
   77702    20121231       0.018807      0.016421      0.014969      0.016942
   77702    20130102       0.025545      0.024984      0.024129      0.025403
   77702    20130103       0.006727     -0.001907      0.000471     -0.002086
   77702    20130104       0.005779      0.005624      0.007408      0.004865
   77702    20130107       0.000546     -0.002554     -0.000448     -0.003123
   77702    20130108      -0.001802     -0.002216     -0.000524     -0.003242
   77702    20130109      -0.017799      0.003400      0.005273      0.002656
   77702    20130110      -0.001647      0.006801      0.003862      0.007597
   77702    20130111       0.008617      0.000247      0.000797     -0.000048
   77702    20130114      -0.006181     -0.000348      0.000450     -0.000931
   77702    20130115      -0.003475      0.001962      0.001921      0.001129
   77702    20130116      -0.002386     -0.000731     -0.001481      0.000197
   77702    20130117       0.002760      0.005922      0.006769      0.005643
   77702    20130118       0.005688      0.002936      0.002363      0.003403
   77702    20130122       0.003284      0.005185      0.006150      0.004428
   77702    20130123      -0.009638      0.000285     -0.000764      0.001507
   77702    20130124       0.002020      0.000646      0.001533      0.000007
   77702    20130125       0.041048      0.005241      0.002828      0.005445
   77702    20130128      -0.013906     -0.001320      0.000423     -0.001850
   77702    20130129      -0.007497      0.003618      0.002765      0.005106
   77702    20130130       0.007194     -0.003872     -0.004865     -0.003900
   77702    20130131       0.002143     -0.000787      0.002893     -0.002563
   77702    20130201       0.013186      0.009280      0.008245      0.010053
   77702    20130204      -0.013542     -0.011034     -0.009364     -0.011539
   77702    20130205       0.005705      0.009256      0.007102      0.010416
   77702    20130206      -0.002669      0.001308      0.002338      0.000549
   77702    20130207      -0.003390     -0.002113     -0.002393     -0.001805
   77702    20130208       0.009130      0.005389      0.003945      0.005658
   77702    20130211      -0.004080     -0.001002     -0.000183     -0.000606
   77702    20130212       0.002137      0.002184      0.003532      0.001595
   77702    20130213      -0.007643      0.001387      0.001443      0.000592
   77702    20130214      -0.005015      0.000847      0.001613      0.000691
   77702    20130215      -0.021782     -0.002002     -0.001715     -0.001045
   77702    20130219       0.002024      0.006938      0.006199      0.007337
   77702    20130220      -0.020937     -0.013310     -0.013073     -0.012404
   77702    20130221       0.000750     -0.007033     -0.007335     -0.006303
   77702    20130222       0.015370      0.008675      0.007518      0.008773
   77702    20130225      -0.017722     -0.017138     -0.014094     -0.018310
   77702    20130226       0.001316      0.005658      0.003625      0.006109
   77702    20130227       0.024212      0.012262      0.007460      0.012726
   77702    20130228       0.005131     -0.000638     -0.000090     -0.000864
   77702    20130301       0.000365      0.001766      0.001691      0.002324
   77702    20130304       0.015127      0.003656      0.001139      0.004611
   77702    20130305       0.014542      0.009194      0.007270      0.009566
   77702    20130306       0.010441      0.001660      0.002950      0.001085
   77702    20130307       0.020140      0.002326      0.004182      0.001816
   77702    20130308       0.007210      0.004894      0.006155      0.004481
   77702    20130311      -0.001023      0.002693      0.002128      0.003249
   77702    20130312      -0.005630     -0.001933     -0.001493     -0.002403
   77702    20130313       0.005233      0.000791      0.000158      0.001314
   77702    20130314      -0.015448      0.005948      0.004858      0.005603
   77702    20130315      -0.000347     -0.001519     -0.001282     -0.001618
   77702    20130318      -0.012660     -0.005320     -0.002690     -0.005510
   77702    20130319      -0.001757     -0.002900     -0.003544     -0.002423
   77702    20130320       0.010558      0.007238      0.006508      0.006697
   77702    20130321      -0.006617     -0.007556     -0.004430     -0.008282
   77702    20130322       0.005784      0.005839      0.003328      0.007174
   77702    20130325      -0.012025     -0.003075     -0.001587     -0.003340
   77702    20130326       0.006350      0.007288      0.003350      0.007785
   77702    20130327      -0.002454     -0.000120      0.000679     -0.000588
   77702    20130328       0.000703      0.004038      0.002917      0.004057
   77702    20130401      -0.001405     -0.005373     -0.007797     -0.004474
   77702    20130402       0.024442      0.002712     -0.002178      0.005172
   77702    20130403      -0.009612     -0.011847     -0.011644     -0.010546
   77702    20130404       0.007106      0.003815      0.003704      0.004048
   77702    20130405      -0.005335     -0.003517     -0.001037     -0.004295
   77702    20130408       0.005536      0.006627      0.004411      0.006303
   77702    20130409      -0.012216      0.003707      0.002604      0.003544
   77702    20130410       0.006793      0.011610      0.011377      0.012189
   77702    20130411       0.013408      0.003194      0.001170      0.003552
   77702    20130412       0.008792     -0.003765     -0.003930     -0.002837
   77702    20130415      -0.023354     -0.025563     -0.027340     -0.022966
   77702    20130416       0.014729      0.014659      0.011702      0.014307
   77702    20130417      -0.006660     -0.014664     -0.013782     -0.014328
   77702    20130418      -0.007736     -0.005704     -0.002351     -0.006701
   77702    20130419       0.011868      0.009353      0.008028      0.008848
   77702    20130422       0.004024      0.004274      0.003041      0.004662
   77702    20130423       0.012790      0.010138      0.010404      0.010419
   77702    20130424       0.007409      0.002181      0.004624      0.000006
   77702    20130425       0.011198      0.004945      0.006175      0.004035
   77702    20130426      -0.008264     -0.002469     -0.002953     -0.001842
   77702    20130429       0.009667      0.007365      0.006471      0.007186
   77702    20130430       0.004292      0.004086      0.003917      0.002485
   77702    20130501      -0.011506     -0.010612     -0.013124     -0.009308
   77702    20130502       0.003991      0.009480      0.009199      0.009408
   77702    20130503       0.024677      0.010376      0.010755      0.010535
   77702    20130506       0.009859      0.002555      0.003997      0.001908
   77702    20130507      -0.001280      0.005135      0.004118      0.005230
   77702    20130508       0.003538      0.005021      0.004602      0.004139
   77702    20130509      -0.000801     -0.003687     -0.002673     -0.003687
   77702    20130510       0.011818      0.004662      0.005393      0.004322
   77702    20130513      -0.004390     -0.000627     -0.000792      0.000043
   77702    20130514       0.011143      0.009344      0.006823      0.010142
   77702    20130515       0.008659      0.003943      0.001770      0.005114
   77702    20130516      -0.008116     -0.004595     -0.002447     -0.005010
   77702    20130517       0.009127      0.009394      0.006531      0.010300
   77702    20130520      -0.004678      0.000631      0.004955     -0.000708
   77702    20130521       0.006580      0.001610      0.001466      0.001722
   77702    20130522      -0.001556     -0.009642     -0.010059     -0.008274
   77702    20130523      -0.009821     -0.002434     -0.000151     -0.002924
   77702    20130524      -0.002519     -0.001020     -0.000350     -0.000551
   77702    20130528       0.014205      0.006286      0.006506      0.006341
   77702    20130529      -0.009804     -0.006967     -0.006971     -0.007048
   77702    20130530      -0.002515      0.004201      0.005389      0.003670
   77702    20130531      -0.005199     -0.013560     -0.009492     -0.014307
   77702    20130603       0.005068      0.004650      0.002565      0.005936
   77702    20130604      -0.002048     -0.005563     -0.004488     -0.005511
   77702    20130605      -0.015632     -0.013396     -0.010458     -0.013780
   77702    20130606       0.010908      0.008977      0.007730      0.008490
   77702    20130607       0.032053      0.011370      0.005330      0.012832
   77702    20130610       0.016451      0.000190      0.002916     -0.000347
   77702    20130611      -0.010437     -0.010876     -0.009470     -0.010153
   77702    20130612      -0.014827     -0.008124     -0.006721     -0.008370
   77702    20130613       0.023584      0.015043      0.011588      0.014784
   77702    20130614      -0.005609     -0.005371     -0.004604     -0.005885
   77702    20130617       0.006555      0.007177      0.005131      0.007567
   77702    20130618       0.016129      0.007355      0.006078      0.007791
   77702    20130619      -0.010209     -0.013406     -0.009639     -0.013851
   77702    20130620      -0.017919     -0.025743     -0.023687     -0.025010
   77702    20130621      -0.008126      0.001442      0.002747      0.002670
   77702    20130624      -0.010512     -0.012324     -0.014795     -0.012145
   77702    20130625       0.011404      0.010326      0.009985      0.009497
   77702    20130626       0.016373      0.008921      0.005207      0.009590
   77702    20130627      -0.001672      0.008115      0.011708      0.006200
   77702    20130628      -0.002740     -0.002796      0.001627     -0.004290
   77702    20130701       0.011143      0.006723      0.009141      0.005404
   77702    20130702       0.008303     -0.001399     -0.002919     -0.000545
   77702    20130703       0.007636      0.000415     -0.000100      0.000824
   77702    20130705       0.006241      0.009014      0.005947      0.010202
   77702    20130708       0.008417      0.005172      0.003698      0.005252
   77702    20130709      -0.002343      0.007715      0.005760      0.007230
   77702    20130710      -0.000440      0.000643      0.002770      0.000182
   77702    20130711       0.018208      0.014621      0.012997      0.013554
   77702    20130712       0.005480      0.002473      0.001028      0.003087
   77702    20130715      -0.000861      0.002323      0.005546      0.001375
   77702    20130716      -0.002010     -0.003775     -0.001546     -0.003709
   77702    20130717      -0.018987      0.002997      0.003696      0.002774
   77702    20130718       0.004106      0.005450      0.004970      0.005033
   77702    20130719       0.004527      0.001480      0.000552      0.001610
   77702    20130722       0.003343      0.002796      0.004195      0.002033
   77702    20130723      -0.019704     -0.001168      0.002073     -0.001852
   77702    20130724      -0.015519     -0.004916     -0.005985     -0.003811
   77702    20130725       0.023420      0.003964      0.005521      0.002556
   77702    20130726       0.076133      0.000147     -0.001511      0.000828
   77702    20130729      -0.012405     -0.003749     -0.003816     -0.003736
   77702    20130730      -0.007177      0.000410      0.000284      0.000374
   77702    20130731      -0.008911      0.000197      0.001750     -0.000136
   77702    20130801       0.030734      0.012243      0.009356      0.012541
   77702    20130802       0.010207      0.001332      0.000912      0.001640
   77702    20130805      -0.003503     -0.000731      0.001899     -0.001480
   77702    20130806      -0.012978     -0.006570     -0.006180     -0.005723
   77702    20130807      -0.008379     -0.004527     -0.005628     -0.003806
   77702    20130808       0.010389      0.005441      0.005406      0.003885
   77702    20130809      -0.001919     -0.001916     -0.000247     -0.003570
   77702    20130812       0.001786     -0.000139      0.002700     -0.001153
   77702    20130813      -0.003976      0.001499     -0.000915      0.002776
   77702    20130814      -0.010876     -0.004084     -0.001067     -0.005177
   77702    20130815      -0.015449     -0.012961     -0.011149     -0.014282
   77702    20130816      -0.000424     -0.002932     -0.002099     -0.003305
   77702    20130819      -0.005940     -0.007095     -0.008153     -0.005900
   77702    20130820       0.005264      0.005670      0.008067      0.003821
   77702    20130821       0.000750     -0.006157     -0.005252     -0.005780
   77702    20130822       0.016786      0.009118      0.010541      0.008619
   77702    20130823       0.000974      0.004364      0.003842      0.003947
   77702    20130826      -0.001251     -0.002842     -0.000002     -0.004040
   77702    20130827      -0.023929     -0.016292     -0.016842     -0.015874
   77702    20130828       0.011402      0.002623      0.002138      0.002748
   77702    20130829       0.003100      0.003211      0.005360      0.001963
   77702    20130830      -0.009272     -0.004823     -0.007727     -0.003174
   77702    20130903       0.015315      0.004520      0.004639      0.004164
   77702    20130904       0.007542      0.007604      0.007115      0.008117
   77702    20130905      -0.001248      0.001815      0.003010      0.001210
   77702    20130906      -0.006662      0.001051      0.002761      0.000054
   77702    20130909       0.012156      0.010840      0.011386      0.009993
   77702    20130910       0.024503      0.007203      0.005425      0.007346
   77702    20130911       0.015832      0.002748      0.001120      0.003052
   77702    20130912       0.003714     -0.004001     -0.004229     -0.003380
   77702    20130913      -0.001322      0.002661      0.003440      0.002715
   77702    20130916      -0.004367      0.005149      0.003321      0.005693
   77702    20130917       0.010633      0.004977      0.005434      0.004218
   77702    20130918       0.016965      0.012557      0.011768      0.012178
   77702    20130919      -0.012673     -0.001141     -0.000431     -0.001843
   77702    20130920      -0.003012     -0.007310     -0.004424     -0.007217
   77702    20130923      -0.009984     -0.004154     -0.001939     -0.004720
   77702    20130924       0.015791     -0.001216      0.002218     -0.002597
   77702    20130925      -0.002743     -0.001667      0.000585     -0.002739
   77702    20130926       0.011003      0.003960      0.003876      0.003485
   77702    20130927       0.001944     -0.003601     -0.002150     -0.004074
   77702    20130930      -0.004655     -0.004859     -0.002007     -0.006029
   77702    20131001       0.002469      0.008708      0.008695      0.007999
   77702    20131002       0.000389     -0.000691     -0.000280     -0.000667
   77702    20131003      -0.004146     -0.008613     -0.006092     -0.008979
   77702    20131004       0.006895      0.006733      0.005498      0.007053
   77702    20131007      -0.006964     -0.008475     -0.005823     -0.008506
   77702    20131008      -0.017317     -0.013083     -0.012620     -0.012332
   77702    20131009      -0.003575     -0.000456     -0.001969      0.000574
   77702    20131010       0.024714      0.020975      0.017009      0.021830
   77702    20131011       0.009077      0.006886      0.007900      0.006286
   77702    20131014       0.003598      0.004080      0.003569      0.004075
   77702    20131015      -0.017798     -0.006831     -0.004937     -0.007064
   77702    20131016       0.017338      0.012777      0.009057      0.013828
   77702    20131017       0.008906      0.007753      0.009615      0.006744
   77702    20131018       0.007303      0.006937      0.006116      0.006549
   77702    20131021       0.001891      0.000148      0.000383      0.000092
   77702    20131022       0.018122      0.005529      0.004015      0.005738
   77702    20131023      -0.010507     -0.005298     -0.004769     -0.004725
   77702    20131024      -0.012492      0.004037      0.004170      0.003258
   77702    20131025       0.011512      0.003134     -0.000001      0.004395
   77702    20131028      -0.015633      0.000342     -0.001661      0.001330
   77702    20131029       0.011561      0.004431      0.003409      0.005584
   77702    20131030       0.015197     -0.005648     -0.007185     -0.004876
   77702    20131031       0.002722     -0.003533     -0.004199     -0.003839
   77702    20131101      -0.008390      0.001404     -0.002231      0.002903
   77702    20131104       0.000000      0.004332      0.007257      0.003571
   77702    20131105       0.020157     -0.002999     -0.001942     -0.002806
   77702    20131106      -0.010489      0.003015     -0.000848      0.004266
   77702    20131107      -0.025391     -0.013879     -0.013029     -0.013183
   77702    20131108       0.026938      0.012328      0.009308      0.013428
   77702    20131111      -0.002586      0.000993      0.002545      0.000723
   77702    20131112      -0.001420     -0.002247     -0.002888     -0.002370
   77702    20131113       0.010494      0.008521      0.006926      0.008095
   77702    20131114      -0.003941      0.004565      0.002579      0.004837
   77702    20131115       0.000616      0.004422      0.005526      0.004222
   77702    20131118      -0.008006     -0.004638     -0.004134     -0.003698
   77702    20131119      -0.007698     -0.003366     -0.004351     -0.002043
   77702    20131120      -0.002878     -0.003300     -0.003096     -0.003636
   77702    20131121       0.023089      0.008668      0.009070      0.008129
   77702    20131122      -0.002208      0.004572      0.003700      0.004961
   77702    20131125      -0.007867     -0.001431     -0.000255     -0.001263
   77702    20131126       0.009912      0.001067      0.004053      0.000150
   77702    20131127       0.001350      0.002738      0.005455      0.002485
   77702    20131129      -0.001960      0.000170      0.003875     -0.000786
   77702    20131202      -0.004788     -0.003649     -0.007152     -0.002719
   77702    20131203      -0.006414     -0.003714     -0.003833     -0.003193
   77702    20131204      -0.013035     -0.000950     -0.000588     -0.001304
   77702    20131205       0.002767     -0.003511     -0.001612     -0.004340
   77702    20131206       0.002760      0.009669      0.006687      0.011238
   77702    20131209      -0.002627      0.001862     -0.000607      0.001817
   77702    20131210      -0.029475     -0.002810     -0.002139     -0.003180
   77702    20131211      -0.012665     -0.012061     -0.011254     -0.011317
   77702    20131212       0.001047     -0.002551     -0.000698     -0.003771
   77702    20131213      -0.001700      0.001279      0.003054     -0.000101
   77702    20131216       0.001441      0.006431      0.006875      0.006320
   77702    20131217      -0.004839     -0.002331     -0.000097     -0.003101
   77702    20131218       0.020896      0.014482      0.008528      0.016648
   77702    20131219      -0.006823     -0.001016     -0.001754     -0.000580
   77702    20131220       0.006611      0.006900      0.010080      0.004819
   77702    20131223       0.008499      0.006231      0.008646      0.005318
   77702    20131224       0.003192      0.003465      0.004324      0.002916
   77702    20131226       0.003945      0.003996      0.002325      0.004745
   77702    20131227      -0.003930     -0.000065      0.001436     -0.000337
   77702    20131230      -0.000255      0.000276      0.000551     -0.000179
   77702    20131231      -0.002037      0.004258      0.003915      0.003960
   77702    20140102      -0.015563     -0.008755     -0.004051     -0.008862
   77702    20140103      -0.002851      0.000488      0.004096     -0.000333
   77702    20140106      -0.010136     -0.003352     -0.001676     -0.002512
   77702    20140107       0.013654      0.006080      0.006892      0.006082
   77702    20140108       0.010620      0.000165      0.000835     -0.000212
   77702    20140109      -0.005511      0.000116      0.000232      0.000348
   77702    20140110       0.000902      0.003582      0.005960      0.002307
   77702    20140113      -0.032831     -0.011627     -0.007697     -0.012576
   77702    20140114       0.004526      0.010251      0.009522      0.010818
   77702    20140115       0.009674      0.005064      0.005820      0.005166
   77702    20140116      -0.011813     -0.000258      0.002016     -0.001347
   77702    20140117      -0.005180     -0.003458     -0.000673     -0.003895
   77702    20140121      -0.016689      0.003354      0.005318      0.002774
   77702    20140122      -0.000679      0.001469      0.003711      0.000575
   77702    20140123      -0.002853     -0.008152     -0.006438     -0.008890
   77702    20140124       0.021665     -0.021111     -0.019296     -0.020875
   77702    20140127      -0.010269     -0.006649     -0.010387     -0.004876
   77702    20140128      -0.004312      0.007289      0.008305      0.006141
   77702    20140129      -0.031533     -0.009927     -0.007727     -0.010209
   77702    20140130       0.004891      0.011498      0.009324      0.011267
   77702    20140131      -0.010986     -0.005793     -0.005268     -0.006465
   77702    20140203      -0.030231     -0.023172     -0.021283     -0.022832
   77702    20140204       0.028128      0.007607      0.005913      0.007641
   77702    20140205      -0.002265     -0.001943     -0.004986     -0.002028
   77702    20140206       0.026529      0.011902      0.008515      0.012440
   77702    20140207       0.023148      0.012605      0.010024      0.013302
   77702    20140210       0.010333      0.001555      0.003988      0.001569
   77702    20140211      -0.004011      0.010599      0.008681      0.011062
   77702    20140212      -0.007919      0.001161      0.001603     -0.000269
   77702    20140213       0.010553      0.006958      0.008401      0.005810
   77702    20140214       0.004552      0.004115      0.003217      0.004809
   77702    20140218      -0.014128      0.003185      0.006940      0.001158
   77702    20140219      -0.008787     -0.006844     -0.006556     -0.006524
   77702    20140220       0.003137      0.006445      0.007149      0.006031
   77702    20140221      -0.013460     -0.000816      0.001533     -0.001919
   77702    20140224       0.000000      0.006175      0.005684      0.006187
   77702    20140225      -0.027701     -0.001267     -0.001884     -0.001348
   77702    20140226       0.017434      0.001041      0.002945      0.000022
   77702    20140227       0.005712      0.004883      0.006057      0.004948
   77702    20140228      -0.017038      0.001674     -0.000735      0.002783
   77702    20140303      -0.006905     -0.006622     -0.003855     -0.007379
   77702    20140304       0.016887      0.015425      0.016489      0.015268
   77702    20140305      -0.005024      0.000360      0.002150     -0.000053
   77702    20140306       0.019495      0.001717      0.002474      0.001718
   77702    20140307       0.005228     -0.000802     -0.001643      0.000538
   77702    20140310       0.006706     -0.001258     -0.001022     -0.000463
   77702    20140311       0.019984     -0.005525     -0.007303     -0.005082
   77702    20140312       0.007997      0.001296      0.001470      0.000305
   77702    20140313      -0.015867     -0.011128     -0.008840     -0.011701
   77702    20140314      -0.002150     -0.001379      0.001197     -0.002822
   77702    20140317      -0.001212      0.008275      0.005371      0.009614
   77702    20140318       0.005662      0.007659      0.008709      0.007220
   77702    20140319       0.017560     -0.006794     -0.005280     -0.006132
   77702    20140320       0.013766      0.004690      0.001142      0.006041
   77702    20140321      -0.003184     -0.002865     -0.000898     -0.002933
   77702    20140324      -0.012254     -0.006073     -0.008920     -0.004865
   77702    20140325      -0.015309      0.003435      0.001238      0.004404
   77702    20140326      -0.014341     -0.008163     -0.011849     -0.007000
   77702    20140327      -0.001904     -0.001070     -0.001497     -0.001900
   77702    20140328       0.004087      0.004471      0.002658      0.004640
   77702    20140331      -0.004342      0.009180      0.010512      0.007924
   77702    20140401       0.008586      0.008255      0.008989      0.007039
   77702    20140402      -0.004594      0.002826      0.003632      0.002853
   77702    20140403      -0.007873     -0.003097     -0.006998     -0.001126
   77702    20140404      -0.021070     -0.012577     -0.012466     -0.012537
   77702    20140407      -0.015653     -0.011635     -0.011536     -0.010750
   77702    20140408       0.014908      0.005383      0.006044      0.003751
   77702    20140409       0.013990      0.011296      0.010445      0.010918
   77702    20140410      -0.031181     -0.020772     -0.017922     -0.020885
   77702    20140411      -0.021219     -0.009776     -0.009547     -0.009487
   77702    20140414       0.008439      0.006507      0.000249      0.008217
   77702    20140415      -0.006060      0.005175     -0.001758      0.006757
   77702    20140416       0.027580      0.010633      0.009288      0.010488
   77702    20140417      -0.009041      0.002272      0.004201      0.001364
   77702    20140421       0.004704      0.003488      0.004051      0.003775
   77702    20140422       0.009492      0.005565      0.008348      0.004092
   77702    20140423      -0.010668     -0.002778     -0.003873     -0.002213
   77702    20140424       0.009945      0.000720     -0.001431      0.001717
   77702    20140425       0.005064     -0.009465     -0.012122     -0.008096
   77702    20140428      -0.007278      0.001083     -0.004227      0.003236
   77702    20140429      -0.004089      0.005628      0.002765      0.004761
   77702    20140430      -0.000283      0.003403      0.002607      0.002992
   77702    20140501       0.007080      0.000756      0.000715     -0.000143
   77702    20140502      -0.007312     -0.000262      0.000884     -0.001348
   77702    20140505       0.004533      0.001305     -0.000247      0.001871
   77702    20140506      -0.015228     -0.008722     -0.009108     -0.008988
   77702    20140507       0.002299      0.004396     -0.002716      0.005616
   77702    20140508      -0.002294     -0.002680     -0.007151     -0.001374
   77702    20140509       0.010204      0.001576      0.003307      0.001519
   77702    20140512       0.012235      0.011163      0.014883      0.009673
   77702    20140513       0.000141     -0.000664     -0.003102      0.000422
   77702    20140514      -0.013912     -0.004720     -0.006852     -0.004701
   77702    20140515      -0.004560     -0.008355     -0.006830     -0.009362
   77702    20140516       0.015605      0.003408      0.003325      0.003747
   77702    20140519       0.001128      0.004289      0.005823      0.003845
   77702    20140520      -0.011124     -0.006935     -0.007937     -0.006498
   77702    20140521       0.002421      0.007409      0.004290      0.008116
   77702    20140522       0.014205      0.003479      0.005598      0.002362
   77702    20140523       0.008123      0.004763      0.006622      0.004248
   77702    20140527       0.023340      0.005886      0.007250      0.005988
   77702    20140528      -0.005295     -0.001313     -0.000426     -0.001114
   77702    20140529      -0.002184      0.004895      0.003798      0.005367
   77702    20140530       0.001778      0.000648     -0.002478      0.001844
   77702    20140602       0.008329      0.000707     -0.002722      0.000728
   77702    20140603       0.004469     -0.000378     -0.002286     -0.000379
   77702    20140604       0.006606      0.002548      0.002550      0.001892
