    date          smb          hml        mktrf          rf          umd
20050804    -0.008500     0.003400    -0.008200     0.00013    -0.000100
20050805    -0.003200    -0.000200    -0.008100     0.00013    -0.006300
20050808     0.000100     0.002500    -0.003200     0.00013    -0.000200
20050809    -0.004800    -0.000700     0.005500     0.00013    -0.000800
20050810     0.000200     0.001600    -0.001300     0.00013     0.008300
20050811     0.001800    -0.000800     0.007100     0.00013     0.001200
20050812    -0.003900     0.001100    -0.005700     0.00013     0.000600
20050815     0.004700    -0.001300     0.003000     0.00013    -0.002100
20050816    -0.004500     0.001700    -0.012200     0.00013    -0.004300
20050817     0.000100    -0.000600     0.000500     0.00013    -0.002100
20050818    -0.004300     0.000500    -0.001500     0.00013    -0.000700
20050819     0.000700     0.001700     0.000700     0.00013     0.004900
20050822     0.004900     0.001500     0.001900     0.00013     0.001300
20050823    -0.000200     0.000100    -0.003100     0.00013     0.002300
20050824     0.004600     0.001200    -0.005600     0.00013     0.004900
20050825     0.001300     0.002100     0.002100     0.00013     0.000600
20050826    -0.005700    -0.001000    -0.006600     0.00013    -0.002400
20050829     0.003900    -0.002100     0.006500     0.00013     0.001700
20050830    -0.000300     0.003300    -0.003100     0.00013     0.007500
20050831     0.007200    -0.000600     0.011000     0.00013     0.009200
20050901    -0.000300     0.002500     0.001300     0.00014     0.004600
20050902    -0.003100    -0.000100    -0.003600     0.00014    -0.004400
20050906     0.003000    -0.004900     0.012200     0.00014     0.001900
20050907     0.000700    -0.001500     0.003000     0.00014     0.003100
20050908    -0.001200    -0.000600    -0.004000     0.00014     0.001400
20050909    -0.001000     0.001300     0.007300     0.00014     0.005500
20050912     0.005500    -0.003300     0.000000     0.00014    -0.004300
20050913    -0.002100     0.001300    -0.007600     0.00014     0.001600
20050914    -0.006800     0.004200    -0.004400     0.00014     0.000400
20050915    -0.002600     0.003000    -0.000200     0.00014     0.001600
20050916     0.001500    -0.001100     0.007200     0.00014    -0.000600
20050919    -0.001600     0.002300    -0.005500     0.00014     0.009400
20050920    -0.001200     0.000300    -0.007800     0.00014    -0.002100
20050921    -0.004800     0.003000    -0.010300     0.00014     0.003400
20050922    -0.000600    -0.002300     0.003000     0.00014    -0.000500
20050923     0.005200     0.001900     0.001500     0.00014     0.001500
20050926     0.005300     0.000600     0.001200     0.00014     0.007300
20050927    -0.000700    -0.000800    -0.000200     0.00014     0.002200
20050928    -0.005900     0.002800     0.000600     0.00014     0.003300
20050929     0.002100     0.000400     0.009200     0.00014    -0.000700
20050930     0.003200    -0.001700     0.002000     0.00014     0.001600
20051003     0.004700     0.000200     0.000000     0.00013     0.006200
20051004     0.002200    -0.001900    -0.009700     0.00013    -0.006400
20051005    -0.010200    -0.002500    -0.016300     0.00013    -0.011200
20051006    -0.003400     0.001000    -0.005700     0.00013    -0.013800
20051007     0.003200     0.002600     0.004200     0.00013     0.008000
20051010    -0.000800    -0.002200    -0.007300     0.00013    -0.006900
20051011    -0.009700     0.001400    -0.003300     0.00013     0.006500
20051012    -0.005400     0.001000    -0.007900     0.00013    -0.009600
20051013     0.004500    -0.005500    -0.000900     0.00013    -0.006300
20051014     0.005000    -0.001000     0.009200     0.00013     0.008500
20051017    -0.003300     0.001100     0.002900     0.00013     0.007400
20051018    -0.000100    -0.001300    -0.010300     0.00013    -0.009500
20051019     0.004600    -0.001800     0.014500     0.00013     0.004100
20051020    -0.000100    -0.003700    -0.014400     0.00013    -0.009400
20051021     0.003800     0.002400     0.003200     0.00013     0.005000
20051024     0.001600     0.003000     0.017000     0.00013     0.007500
20051025    -0.003100     0.001000    -0.003000     0.00013     0.005200
20051026    -0.002300     0.001700    -0.004600     0.00013    -0.004000
20051027    -0.010400     0.004100    -0.012400     0.00013    -0.005900
20051028    -0.000300     0.002800     0.015500     0.00013     0.005300
20051031     0.008000     0.000400     0.009600     0.00013     0.003200
20051101    -0.002400     0.003900    -0.002700     0.00015     0.002500
20051102     0.008400     0.000100     0.011500     0.00015     0.005500
20051103    -0.001100    -0.001900     0.004300     0.00015     0.006500
20051104     0.000600    -0.002800     0.000100     0.00015    -0.009600
20051107     0.002200    -0.000600     0.002500     0.00015    -0.005500
20051108    -0.003400    -0.000400    -0.003700     0.00015     0.002900
20051109     0.002500    -0.000100     0.001500     0.00015    -0.002800
20051110    -0.000700    -0.006000     0.008000     0.00015    -0.010500
20051111    -0.000300    -0.001300     0.002700     0.00015     0.000200
20051114    -0.003400     0.000500    -0.001000     0.00015     0.001800
20051115    -0.006400    -0.001600    -0.004900     0.00015     0.003600
20051116    -0.003500     0.000000     0.001100     0.00015     0.008800
20051117     0.006800    -0.000800     0.010600     0.00015     0.001500
20051118     0.002700    -0.001700     0.004300     0.00015    -0.006500
20051121     0.004300    -0.003600     0.006000     0.00015     0.004400
20051122    -0.000500    -0.000100     0.004800     0.00015     0.002900
20051123    -0.002700     0.002200     0.003100     0.00015    -0.005400
20051125    -0.001100    -0.000800     0.001800     0.00015     0.002200
20051128    -0.007200     0.002100    -0.010100     0.00015    -0.008700
20051129     0.002800     0.002800     0.000100     0.00015     0.004300
20051130     0.011400    -0.001500    -0.004300     0.00015     0.002300
20051201     0.005200     0.001300     0.012700     0.00015     0.005300
20051202     0.000500    -0.001500     0.000500     0.00015     0.001900
20051205    -0.002300     0.000700    -0.003000     0.00015     0.004600
20051206     0.000700     0.000600     0.001200     0.00015    -0.000700
20051207    -0.000700     0.000600    -0.004900     0.00015    -0.003700
20051208     0.002500     0.000700    -0.000300     0.00015     0.009100
20051209     0.002200     0.000500     0.002700     0.00015    -0.004700
20051212     0.001200    -0.000600     0.001000     0.00015     0.001200
20051213    -0.005300    -0.002100     0.004400     0.00015    -0.002700
20051214    -0.002500     0.000800     0.003400     0.00015    -0.001500
20051215    -0.005700    -0.003600    -0.002300     0.00015     0.000400
20051216     0.000300    -0.000500    -0.002900     0.00015    -0.003700
20051219    -0.008100     0.002800    -0.007300     0.00015    -0.004500
20051220    -0.000100     0.000100    -0.000200     0.00015     0.007200
20051221     0.006500    -0.003500     0.003300     0.00015     0.002500
20051222     0.001200    -0.000300     0.004500     0.00015    -0.000300
20051223     0.002900    -0.000100     0.000800     0.00015    -0.002400
20051227    -0.004400     0.001600    -0.010000     0.00015    -0.004600
20051228     0.003900     0.001200     0.001900     0.00015     0.003700
20051229    -0.000200     0.002000    -0.002700     0.00015    -0.001400
20051230    -0.002200     0.002600    -0.005000     0.00015    -0.000400
20060103    -0.001800     0.001400     0.015000     0.00017     0.011600
20060104     0.003400     0.000200     0.004600     0.00017     0.002400
20060105     0.002800    -0.001500     0.000300     0.00017    -0.005700
20060106     0.000900    -0.002300     0.009200     0.00017     0.003100
20060109     0.005200    -0.001000     0.004500     0.00017    -0.000800
20060110     0.005800     0.000200     0.000500     0.00017     0.004600
20060111    -0.002500    -0.001100     0.002800     0.00017    -0.001200
20060112     0.000900    -0.000300    -0.006500     0.00017    -0.000100
20060113     0.001300     0.000600     0.001700     0.00017     0.002900
20060117    -0.003200     0.002100    -0.004000     0.00017     0.007500
20060118     0.003500     0.002900    -0.003500     0.00017    -0.003400
20060119     0.009300    -0.000800     0.006300     0.00017     0.004700
20060120     0.003900     0.005100    -0.018000     0.00017     0.001000
20060123     0.001900     0.004200     0.001800     0.00017     0.003400
20060124     0.010300     0.001600     0.004400     0.00017     0.004100
20060125    -0.000300    -0.001100    -0.002200     0.00017    -0.007200
20060126     0.008000     0.000400     0.007900     0.00017     0.002500
20060127    -0.001500    -0.001700     0.006700     0.00017     0.002600
20060130    -0.002600     0.002100     0.001000     0.00017     0.003200
20060131     0.006100    -0.000300    -0.002100     0.00017     0.002300
20060201     0.001700     0.000500     0.001400     0.00018    -0.001800
20060202    -0.002800    -0.000600    -0.008800     0.00018    -0.003000
20060203     0.002300     0.000000    -0.005100     0.00018     0.002600
20060206     0.002500     0.005000     0.001000     0.00018     0.005500
20060207    -0.004800    -0.002300    -0.009200     0.00018    -0.013700
20060208    -0.002500    -0.000900     0.007700     0.00018    -0.004200
20060209    -0.001600    -0.002800    -0.001900     0.00018    -0.006500
20060210    -0.003500    -0.000400     0.001500     0.00018    -0.003000
20060213    -0.005100     0.001400    -0.004700     0.00018    -0.004100
20060214     0.002600    -0.001100     0.010100     0.00018    -0.000700
20060215     0.004100    -0.004700     0.004100     0.00018     0.000300
20060216     0.000500     0.002200     0.007500     0.00018     0.008900
20060217    -0.000500     0.003600    -0.001600     0.00018     0.003000
20060221    -0.002000     0.001400    -0.003800     0.00018     0.005000
20060222     0.000100    -0.000300     0.007300     0.00018    -0.001200
20060223     0.002300    -0.002200    -0.002900     0.00018     0.000400
20060224     0.003500     0.001600     0.001900     0.00018     0.003200
20060227     0.001600    -0.003600     0.004000     0.00018    -0.000900
20060228    -0.002100     0.000600    -0.011000     0.00018    -0.003700
20060301     0.006800    -0.000400     0.009000     0.00016     0.008700
20060302    -0.000700     0.000500    -0.001600     0.00016     0.004700
20060303    -0.000200     0.000700    -0.001500     0.00016     0.000200
20060306    -0.002100    -0.001400    -0.007500     0.00016    -0.009600
20060307    -0.010700     0.000500    -0.004000     0.00016    -0.010000
20060308    -0.000500     0.000600     0.001400     0.00016    -0.001900
20060309    -0.000100     0.002900    -0.005100     0.00016    -0.002500
20060310     0.003900     0.000300     0.006900     0.00016    -0.000900
20060313    -0.000300     0.001000     0.002400     0.00016     0.003600
20060314     0.000400    -0.000300     0.010000     0.00016     0.007300
20060315     0.003900     0.001400     0.004800     0.00016     0.003000
20060316    -0.001500     0.002900     0.001100     0.00016    -0.001400
20060317     0.001100    -0.003300     0.001800     0.00016     0.000700
20060320     0.001700    -0.003200    -0.000700     0.00016    -0.003000
20060321    -0.005200    -0.001000    -0.006900     0.00016    -0.005700
20060322     0.004900     0.001200     0.006200     0.00016     0.000500
20060323     0.005400    -0.000100    -0.001800     0.00016     0.001700
20060324     0.006600     0.002000     0.002200     0.00016     0.007100
20060327     0.001500     0.002400    -0.000700     0.00016     0.003200
20060328     0.002400    -0.000800    -0.006100     0.00016     0.001800
20060329     0.008600     0.001300     0.008700     0.00016     0.006600
20060330     0.001600    -0.001600    -0.001600     0.00016    -0.002800
20060331     0.006900    -0.000500    -0.002300     0.00016     0.000900
20060403    -0.008800     0.006900     0.000700     0.00019     0.003800
20060404    -0.002500     0.001400     0.005400     0.00019     0.004000
20060405    -0.000300     0.002600     0.004200     0.00019     0.005300
20060406     0.001800     0.000100    -0.001500     0.00019    -0.000900
20060407    -0.001200    -0.001700    -0.010200     0.00019    -0.003400
20060410    -0.004000     0.000500    -0.000200     0.00019     0.000000
20060411    -0.006700     0.000200    -0.008300     0.00019    -0.005400
20060412     0.005800    -0.000200     0.001900     0.00019     0.003300
20060413     0.003800    -0.001400     0.001200     0.00019     0.004000
20060417     0.000100     0.003100    -0.002800     0.00019     0.005200
20060418     0.006600     0.000800     0.017100     0.00019     0.008200
20060419     0.008600     0.000700     0.003300     0.00019     0.005800
20060420    -0.004900     0.000400     0.000100     0.00019    -0.002300
20060421    -0.001900     0.003000    -0.001000     0.00019     0.000500
20060424    -0.004100     0.001300    -0.003000     0.00019    -0.000100
20060425     0.004400     0.000000    -0.004400     0.00019    -0.003500
20060426    -0.001000     0.002800     0.002000     0.00019    -0.006000
20060427    -0.009400    -0.000100     0.002400     0.00019    -0.011000
20060428     0.001400     0.005200     0.000500     0.00019    -0.002500
20060501     0.000100     0.004800    -0.004100     0.00020     0.005800
20060502     0.002000     0.005800     0.005400     0.00020     0.006900
20060503     0.004000     0.000700    -0.003100     0.00020     0.000200
20060504     0.005900    -0.002400     0.003700     0.00020     0.002500
20060505    -0.003000    -0.000300     0.010400     0.00020     0.000800
20060508     0.000900     0.000900    -0.000500     0.00020    -0.002600
20060509    -0.001400     0.002100    -0.000100     0.00020     0.004500
20060510    -0.005800     0.005400    -0.002000     0.00020    -0.000600
20060511    -0.010900     0.002400    -0.013500     0.00020    -0.009300
20060512    -0.007100    -0.000800    -0.012600     0.00020    -0.015200
20060515    -0.009000    -0.002800     0.000400     0.00020    -0.017100
20060516     0.000900     0.003300    -0.001200     0.00020    -0.000100
20060517     0.001200     0.001500    -0.016600     0.00020    -0.010000
20060518    -0.003500     0.001200    -0.006900     0.00020    -0.009300
20060519     0.001100     0.000200     0.003800     0.00020     0.002000
20060522    -0.007500     0.002500    -0.005500     0.00020    -0.012900
20060523     0.000700    -0.000100    -0.004400     0.00020     0.006800
20060524    -0.000800    -0.001400     0.000300     0.00020    -0.010000
20060525     0.006800     0.000100     0.012200     0.00020     0.008900
20060526    -0.001600    -0.001000     0.006000     0.00020     0.004700
20060530    -0.007800     0.001200    -0.016500     0.00020    -0.007300
20060531     0.003600     0.003700     0.009400     0.00020     0.008100
20060601     0.008100    -0.001700     0.012900     0.00018     0.005200
20060602    -0.000700     0.002100     0.001600     0.00018     0.004000
20060605    -0.011700     0.002000    -0.019400     0.00018    -0.010600
20060606    -0.001700    -0.001000    -0.002800     0.00018    -0.003700
20060607     0.000500    -0.001800    -0.005700     0.00018    -0.011800
20060608    -0.002500     0.000500     0.000100     0.00018    -0.007000
20060609    -0.002400    -0.000500    -0.004400     0.00018    -0.001000
20060612    -0.012700     0.002700    -0.014800     0.00018    -0.016600
20060613    -0.003600    -0.004100    -0.011500     0.00018    -0.012200
20060614     0.001800    -0.002200     0.004600     0.00018     0.007400
20060615     0.010400     0.002600     0.023300     0.00018     0.020300
20060616    -0.007200     0.000100    -0.004300     0.00018    -0.001100
20060619    -0.007800     0.001600    -0.010100     0.00018    -0.005800
20060620    -0.003700     0.000700    -0.000700     0.00018     0.000100
20060621     0.007400    -0.001700     0.011100     0.00018     0.011500
20060622     0.001500     0.001700    -0.005200     0.00018     0.001700
20060623     0.002300     0.002200     0.000300     0.00018     0.007700
20060626     0.005300     0.002000     0.005000     0.00018     0.002000
20060627    -0.007300     0.002800    -0.010000     0.00018    -0.002200
20060628    -0.003700     0.001500     0.004700     0.00018     0.001000
20060629     0.014200    -0.002500     0.022900     0.00018     0.012600
20060630     0.011300     0.001300    -0.000200     0.00018     0.005800
20060703    -0.000800    -0.002400     0.007200     0.00020     0.005700
20060705    -0.005500     0.003800    -0.008800     0.00020    -0.003500
20060706    -0.000700     0.000300     0.002300     0.00020    -0.001200
20060707    -0.008400     0.007200    -0.008000     0.00020    -0.007200
20060710    -0.002800     0.005100     0.000400     0.00020    -0.003600
20060711     0.003200    -0.001600     0.003700     0.00020     0.003100
20060712    -0.006600     0.003400    -0.012100     0.00020     0.002100
20060713    -0.005500     0.000800    -0.014300     0.00020    -0.006000
20060714    -0.003500     0.001500    -0.006000     0.00020    -0.000700
20060717    -0.004600     0.000800    -0.002200     0.00020    -0.007000
20060718     0.001700     0.002900     0.001700     0.00020     0.002500
20060719     0.009000    -0.002800     0.019800     0.00020     0.007600
20060720    -0.015900     0.006000    -0.011100     0.00020    -0.003600
20060721    -0.008600     0.003300    -0.008900     0.00020    -0.010000
20060724     0.008700    -0.004900     0.017500     0.00020     0.004600
20060725     0.002000     0.000000     0.006900     0.00020     0.000800
20060726    -0.003500     0.004700    -0.001300     0.00020    -0.003700
20060727    -0.007400     0.003600    -0.005800     0.00020    -0.000900
20060728     0.006700    -0.001500     0.013100     0.00020     0.004800
20060731     0.002600    -0.001000    -0.000900     0.00020     0.006800
20060801    -0.009300     0.003300    -0.006000     0.00018    -0.002500
20060802     0.002800    -0.002500     0.006400     0.00018     0.000900
20060803     0.008500    -0.004500     0.002700     0.00018     0.007900
20060804    -0.004400     0.001600    -0.001300     0.00018    -0.006700
20060807    -0.002800     0.000900    -0.003500     0.00018     0.000300
20060808    -0.008000     0.001000    -0.004200     0.00018    -0.001100
20060809    -0.004200     0.000000    -0.005200     0.00018    -0.002900
20060810     0.003600    -0.003800     0.004900     0.00018    -0.003800
20060811    -0.005800     0.001900    -0.004900     0.00018    -0.002100
20060814     0.002500    -0.003100     0.001200     0.00018    -0.004900
20060815     0.007700    -0.004300     0.014600     0.00018     0.003100
20060816     0.006200    -0.005100     0.009000     0.00018    -0.002200
20060817     0.003600    -0.001800     0.001800     0.00018    -0.008000
20060818    -0.001600    -0.001200     0.003000     0.00018     0.000200
20060821    -0.004900     0.001500    -0.004800     0.00018     0.002600
20060822     0.002800     0.000500     0.000700     0.00018     0.002000
20060823    -0.007500     0.001600    -0.005500     0.00018    -0.002300
20060824    -0.002000     0.000800     0.001600     0.00018    -0.001800
20060825     0.001800    -0.000900    -0.000700     0.00018    -0.000700
20060828     0.004000    -0.001200     0.005800     0.00018    -0.002600
20060829     0.009300    -0.001200     0.003300     0.00018    -0.005100
20060830     0.007400    -0.002900     0.001300     0.00018    -0.006100
20060831     0.000000     0.002300     0.000300     0.00018     0.001300
20060901    -0.002700    -0.000400     0.004900     0.00020     0.002100
20060905     0.005200     0.000000     0.002100     0.00020     0.002300
20060906    -0.010100     0.004600    -0.011300     0.00020    -0.000700
20060907    -0.001600     0.002000    -0.005000     0.00020    -0.000400
20060908    -0.000800    -0.001200     0.003200     0.00020    -0.004600
20060911    -0.001600    -0.000800    -0.000300     0.00020    -0.005800
20060912     0.011500    -0.003200     0.011800     0.00020    -0.009200
20060913     0.004300    -0.000800     0.004500     0.00020     0.004700
20060914    -0.002600     0.000900    -0.001600     0.00020    -0.002500
20060915     0.000200    -0.003000     0.002100     0.00020    -0.002600
20060918     0.000100    -0.002900     0.000400     0.00020     0.003200
20060919    -0.002400     0.001900    -0.002900     0.00020     0.002300
20060920     0.005400     0.000100     0.006000     0.00020     0.001800
20060921    -0.003900     0.000800    -0.005900     0.00020     0.001500
20060922    -0.008800     0.005000    -0.004100     0.00020    -0.000800
20060925     0.001700     0.000800     0.008600     0.00020    -0.001400
20060926    -0.003600    -0.001800     0.007100     0.00020    -0.000100
20060927     0.004100    -0.002700     0.000800     0.00020     0.001700
20060928    -0.001000    -0.001900     0.001500     0.00020    -0.001800
20060929    -0.006300     0.002500    -0.003300     0.00020     0.000700
20061002    -0.005500     0.001900    -0.004300     0.00018     0.001900
20061003    -0.003700     0.004600     0.001300     0.00018    -0.000500
20061004     0.007300    -0.005100     0.012800     0.00018     0.000600
20061005     0.009300    -0.003700     0.004300     0.00018     0.000300
20061006    -0.000300    -0.000900    -0.003100     0.00018    -0.001600
20061009     0.004200     0.001100     0.002000     0.00018     0.002800
20061010    -0.000500     0.000000     0.002100     0.00018    -0.000400
20061011    -0.003300     0.002300    -0.003000     0.00018     0.001200
20061012     0.009400    -0.001800     0.010700     0.00018     0.000000
20061013     0.004900    -0.000600     0.002200     0.00018     0.002000
20061016     0.006200    -0.003200     0.003400     0.00018    -0.002100
20061017    -0.002100     0.004100    -0.004400     0.00018     0.001100
20061018    -0.003200     0.000300     0.000800     0.00018    -0.001300
20061019     0.004500    -0.000900     0.001000     0.00018    -0.001100
20061020    -0.007300     0.000300    -0.000200     0.00018    -0.001900
20061023    -0.004200    -0.001900     0.005600     0.00018     0.001600
20061024    -0.002200     0.002200     0.000100     0.00018    -0.002200
20061025     0.001900    -0.000800     0.003200     0.00018    -0.007900
20061026     0.004000     0.001800     0.006300     0.00018    -0.001900
20061027    -0.003500     0.001200    -0.008800     0.00018    -0.002500
20061030     0.004300    -0.000100     0.000700     0.00018     0.001800
20061031    -0.003400    -0.001100    -0.000700     0.00018     0.000200
20061101    -0.009900     0.002700    -0.008700     0.00020    -0.002900
20061102    -0.002200     0.000600    -0.000500     0.00020    -0.002900
20061103     0.005200    -0.001400    -0.001200     0.00020    -0.002400
20061106     0.002600    -0.001100     0.011600     0.00020     0.004300
20061107     0.000700    -0.003000     0.002300     0.00020     0.001600
20061108     0.003100     0.003400     0.002900     0.00020    -0.001100
20061109    -0.003900     0.003300    -0.005800     0.00020     0.001600
20061110     0.007000    -0.000200     0.002600     0.00020    -0.001800
20061113     0.001700     0.000200     0.002700     0.00020     0.000400
20061114     0.009200    -0.002300     0.007100     0.00020    -0.003000
20061115     0.005700    -0.004000     0.003500     0.00020    -0.002900
20061116    -0.003100     0.001100     0.001600     0.00020     0.001600
20061117    -0.003700    -0.001200     0.000300     0.00020     0.000900
20061120     0.002100     0.000400    -0.000600     0.00020     0.002800
20061121     0.000400    -0.000800     0.001400     0.00020     0.001200
20061122    -0.000800    -0.002500     0.002800     0.00020    -0.003300
20061124     0.002300     0.000900    -0.003200     0.00020     0.000000
20061127    -0.010200     0.003200    -0.015300     0.00020    -0.002100
20061128     0.000100    -0.000400     0.003000     0.00020     0.003200
20061129     0.001300    -0.000400     0.009500     0.00020     0.002500
20061130     0.001300     0.002100     0.001100     0.00020    -0.003000
20061201    -0.003700     0.001100    -0.003000     0.00020     0.000400
20061204     0.008600    -0.001700     0.009900     0.00020     0.002900
20061205    -0.001900     0.002400     0.004100     0.00020    -0.000600
20061206    -0.000900     0.002200    -0.001000     0.00020    -0.002100
20061207    -0.000400     0.000800    -0.004100     0.00020     0.001300
20061208    -0.001600     0.000200     0.001400     0.00020     0.001700
20061211    -0.002800     0.006500     0.001800     0.00020     0.002800
20061212    -0.005100     0.004500    -0.002000     0.00020    -0.000100
20061213    -0.000300     0.001700     0.000900     0.00020     0.002100
20061214    -0.001300    -0.001200     0.008000     0.00020     0.000300
20061215    -0.003300     0.004000     0.000700     0.00020    -0.003600
20061218    -0.009500     0.001800    -0.004600     0.00020    -0.002200
20061219    -0.001200     0.000400     0.001600     0.00020     0.002300
20061220     0.005600     0.000900    -0.001200     0.00020    -0.000200
20061221     0.000100     0.003500    -0.003800     0.00020     0.000100
20061222     0.002900     0.000900    -0.004800     0.00020    -0.000400
20061226     0.003400     0.003800     0.004400     0.00020     0.000500
20061227     0.005100    -0.000500     0.007400     0.00020     0.003900
20061228    -0.001800    -0.000100    -0.001800     0.00020     0.000300
20061229    -0.002700    -0.000300    -0.005100     0.00020    -0.001000
20070103     0.000500     0.001400    -0.000400     0.00022    -0.004300
20070104     0.002500    -0.005200     0.001600     0.00022    -0.005700
20070105    -0.009100    -0.003300    -0.007300     0.00022     0.000700
20070108    -0.000700     0.000900     0.002400     0.00022     0.003300
20070109     0.002800    -0.002100     0.000000     0.00022     0.002300
20070110    -0.000800    -0.001700     0.002300     0.00022     0.000300
20070111     0.005500    -0.002900     0.007400     0.00022     0.001200
20070112     0.002100    -0.002800     0.005000     0.00022     0.001200
20070116    -0.002700     0.000500     0.000000     0.00022    -0.000300
20070117    -0.002100    -0.000500    -0.001400     0.00022     0.000700
20070118    -0.010800     0.005300    -0.004800     0.00022     0.001000
20070119     0.004300     0.000600     0.003300     0.00022    -0.000500
20070122    -0.004900     0.003400    -0.005500     0.00022     0.000900
20070123     0.006000     0.000700     0.003700     0.00022     0.003200
20070124     0.002300    -0.000500     0.008400     0.00022     0.000200
20070125    -0.000700    -0.000900    -0.011500     0.00022    -0.004600
20070126     0.005500     0.001100    -0.000600     0.00022     0.000600
20070129     0.005900     0.002300     0.000200     0.00022     0.000500
20070130    -0.000100     0.002200     0.005200     0.00022    -0.002500
20070131    -0.004200     0.000200     0.006400     0.00022    -0.001300
20070201     0.003400    -0.002300     0.005900     0.00020     0.001600
20070202     0.001000     0.002600     0.001500     0.00020    -0.002500
20070205    -0.002200     0.001200    -0.001200     0.00020     0.001500
20070206     0.002800     0.001900     0.001000     0.00020     0.002000
20070207     0.004100    -0.000200     0.002100     0.00020     0.000700
20070208     0.002400    -0.002000    -0.001000     0.00020    -0.000800
20070209    -0.003400     0.001500    -0.007600     0.00020    -0.002500
20070212     0.002000     0.001000    -0.003500     0.00020     0.000000
20070213    -0.001600     0.003200     0.007200     0.00020     0.000600
20070214    -0.005000    -0.001800     0.007300     0.00020    -0.001400
20070215     0.001500    -0.003700     0.001100     0.00020    -0.003200
20070216     0.002600     0.000600     0.000000     0.00020    -0.000900
20070220     0.006400    -0.001800     0.004200     0.00020     0.002800
20070221     0.003000    -0.002100    -0.000900     0.00020    -0.002900
20070222     0.003700    -0.001200    -0.000600     0.00020    -0.004700
20070223     0.001500    -0.002500    -0.003100     0.00020    -0.001700
20070226    -0.001400     0.000900    -0.001900     0.00020     0.000200
20070227    -0.001800     0.000300    -0.034300     0.00020    -0.004000
20070228    -0.005100     0.003600     0.004700     0.00020     0.005000
20070301    -0.000900     0.001900    -0.002500     0.00019     0.000800
20070302    -0.006300     0.002400    -0.012400     0.00019    -0.001500
20070305    -0.006900    -0.002800    -0.011100     0.00019     0.001600
20070306     0.006700    -0.000100     0.015800     0.00019     0.004600
20070307    -0.000600    -0.000100    -0.002100     0.00019     0.001500
20070308    -0.001000     0.001100     0.006800     0.00019     0.005800
20070309     0.002900     0.001500     0.000900     0.00019     0.000900
20070312     0.002700    -0.001200     0.002800     0.00019     0.004000
20070313    -0.002600    -0.001200    -0.020300     0.00019    -0.003100
20070314     0.001100    -0.001000     0.005700     0.00019    -0.000400
20070315     0.004900     0.001300     0.004400     0.00019     0.001400
20070316    -0.001200    -0.001600    -0.004200     0.00019     0.000300
20070319    -0.001100     0.000100     0.010800     0.00019     0.005200
20070320     0.000300     0.001400     0.006700     0.00019     0.001700
20070321    -0.001500    -0.001000     0.016400     0.00019     0.001000
20070322     0.002000    -0.003200    -0.000200     0.00019     0.001000
20070323     0.000800     0.000300     0.000800     0.00019    -0.000600
20070326    -0.000400    -0.000800     0.000600     0.00019     0.003300
20070327    -0.002100    -0.000100    -0.006100     0.00019    -0.000600
20070328     0.002200    -0.000400    -0.007400     0.00019     0.001100
20070329    -0.002000     0.001700     0.002900     0.00019     0.001700
20070330     0.002700    -0.000500    -0.000700     0.00019     0.001100
20070402     0.000800    -0.001100     0.002200     0.00022     0.003600
20070403     0.000600    -0.001100     0.009300     0.00022     0.001400
20070404    -0.001700    -0.002600     0.000900     0.00022     0.001400
20070405     0.000000    -0.000800     0.003100     0.00022    -0.000100
20070409    -0.002400     0.000600     0.000500     0.00022     0.001400
20070410     0.001000     0.000200     0.002200     0.00022    -0.001600
20070411    -0.001000     0.001200    -0.006400     0.00022     0.000500
20070412     0.002500    -0.001900     0.006100     0.00022    -0.002800
20070413     0.002400    -0.000700     0.003400     0.00022    -0.000800
20070416     0.002900     0.001100     0.010600     0.00022    -0.004500
20070417    -0.004200    -0.001200     0.000900     0.00022     0.000700
20070418    -0.007200     0.004400     0.000000     0.00022    -0.002000
20070419    -0.003800     0.000300    -0.002300     0.00022     0.000000
20070420     0.001900     0.000400     0.008900     0.00022     0.002200
20070423     0.000700    -0.003000    -0.002400     0.00022     0.003600
20070424    -0.000400    -0.002400    -0.001000     0.00022    -0.004100
20070425    -0.003400     0.001800     0.009100     0.00022    -0.002300
20070426     0.003200    -0.003500    -0.000200     0.00022    -0.001400
20070427    -0.002900    -0.003000    -0.001300     0.00022     0.000100
20070430    -0.009200     0.000300    -0.009300     0.00022     0.000200
20070501    -0.000900     0.000300     0.002200     0.00018    -0.004000
20070502     0.006100     0.000200     0.007900     0.00018    -0.000100
20070503    -0.003500     0.003200     0.003700     0.00018    -0.000600
20070504     0.001700    -0.000200     0.002500     0.00018     0.002300
20070507    -0.003700     0.003300     0.001800     0.00018     0.001400
20070508    -0.000400    -0.001100    -0.001300     0.00018     0.000100
20070509     0.000600    -0.000200     0.003500     0.00018    -0.003100
20070510    -0.005000     0.002800    -0.014200     0.00018     0.001700
20070511     0.001800     0.000600     0.009500     0.00018     0.001400
20070514    -0.006200     0.000600    -0.002800     0.00018     0.001500
20070515    -0.008000     0.002800    -0.002700     0.00018     0.003200
20070516    -0.002100     0.000500     0.008200     0.00018     0.000400
20070517    -0.003300     0.000200    -0.001000     0.00018    -0.001000
20070518     0.004000    -0.004900     0.006600     0.00018     0.000800
20070521     0.009200    -0.002900     0.003100     0.00018     0.001600
20070522     0.007100    -0.000400     0.000800     0.00018    -0.002500
20070523    -0.002200    -0.001300    -0.001800     0.00018    -0.002400
