 DATE      hour minute second       PRICE      SIZE
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       200
20100107    11 41 17    59.2600       600
20100107    11 41 17    59.2600       200
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       200
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       100
20100107    11 41 17    59.2600       500
20100107    11 41 18    59.2695      1000
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       200
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2700       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       900
20100107    11 41 23    59.2900       200
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       100
20100107    11 41 23    59.2900       300
20100107    11 41 23    59.3000       100
20100107    11 41 23    59.3000       300
20100107    11 41 24    59.3000       100
20100107    11 41 24    59.2900       100
20100107    11 41 24    59.2900       100
20100107    11 41 24    59.3000       100
20100107    11 41 27    59.3000       300
20100107    11 41 28    59.2998       200
20100107    11 41 29    59.2900       100
20100107    11 41 29    59.3000       100
20100107    11 41 29    59.3000       100
20100107    11 41 29    59.3000       100
20100107    11 41 29    59.3000       100
20100107    11 41 30    59.3000       100
20100107    11 41 35    59.2810       100
20100107    11 41 38    59.2900       100
20100107    11 41 47    59.2950       100
20100107    11 41 52    59.2900       100
20100107    11 41 52    59.2900       100
20100107    11 41 52    59.2900       100
20100107    11 41 52    59.2900       100
20100107    11 41 52    59.2800       100
20100107    11 41 52    59.2800       100
20100107    11 41 54    59.3000       200
20100107    11 42 04    59.2900       100
20100107    11 42 04    59.2900       100
20100107    11 42 04    59.2900       100
20100107    11 42 04    59.2800       100
20100107    11 42 07    59.2975       100
20100107    11 42 07    59.2900       100
20100107    11 42 07    59.2900       100
20100107    11 42 07    59.3000       300
20100107    11 42 07    59.2975       200
20100107    11 42 08    59.3000       700
20100107    11 42 21    59.2950       100
20100107    11 42 21    59.3000       100
20100107    11 42 26    59.2900       100
20100107    11 42 27    59.2900       100
20100107    11 42 27    59.2900       100
20100107    11 42 27    59.2900       100
20100107    11 42 29    59.2810       100
20100107    11 42 29    59.2800       100
20100107    11 42 29    59.2810       100
20100107    11 42 44    59.3000       100
20100107    11 42 44    59.3000       100
20100107    11 42 44    59.3000       100
20100107    11 42 44    59.3000       100
20100107    11 42 44    59.2950       100
20100107    11 42 54    59.3200       100
20100107    11 42 54    59.3200       100
20100107    11 42 54    59.3200       100
20100107    11 42 54    59.3200       100
20100107    11 42 54    59.3200       100
20100107    11 42 54    59.3200       100
20100107    11 43 06    59.3200       300
20100107    11 43 10    59.3200       100
20100107    11 43 12    59.3100       100
20100107    11 43 12    59.3200       100
20100107    11 43 12    59.3150       100
20100107    11 43 12    59.3200       100
20100107    11 43 12    59.3150       100
20100107    11 43 15    59.3299       100
20100107    11 43 20    59.3250       200
20100107    11 43 20    59.3250       700
20100107    11 43 20    59.3200       100
20100107    11 43 20    59.3200       100
20100107    11 43 21    59.3200       100
20100107    11 43 26    59.3200       100
20100107    11 43 28    59.3200       100
20100107    11 43 29    59.3300       100
20100107    11 43 30    59.3110       100
20100107    11 43 30    59.3110       100
20100107    11 43 36    59.3200       200
20100107    11 43 37    59.3200       100
20100107    11 43 37    59.3200       100
20100107    11 43 42    59.3100       100
20100107    11 43 42    59.3100       100
20100107    11 43 42    59.3100       100
20100107    11 43 42    59.3100       100
20100107    11 43 43    59.3100       100
20100107    11 43 43    59.3200       400
20100107    11 43 47    59.3200       100
20100107    11 43 47    59.3200       400
20100107    11 43 47    59.3200       100
20100107    11 43 47    59.3200       100
20100107    11 43 47    59.3200      1400
20100107    11 43 47    59.3150       100
20100107    11 43 55    59.3300       200
20100107    11 43 55    59.3400       100
20100107    11 43 55    59.3400       100
20100107    11 43 55    59.3400       100
20100107    11 44 02    59.3400       200
20100107    11 44 07    59.3400       100
20100107    11 44 07    59.3500       400
20100107    11 44 07    59.3400       100
20100107    11 44 07    59.3500       300
20100107    11 44 08    59.3450       100
20100107    11 44 08    59.3475       100
20100107    11 44 11    59.3500       400
20100107    11 44 12    59.3500       400
20100107    11 44 12    59.3500       100
20100107    11 44 12    59.3500       100
20100107    11 44 12    59.3500       100
20100107    11 44 12    59.3600       200
20100107    11 44 21    59.3600       100
20100107    11 44 21    59.3600       100
20100107    11 44 21    59.3600       100
20100107    11 44 22    59.3600       100
20100107    11 44 24    59.3600       100
20100107    11 44 27    59.3600       400
20100107    11 44 31    59.3500       100
20100107    11 44 34    59.3600       100
20100107    11 44 34    59.3600       100
20100107    11 44 35    59.3700       500
20100107    11 44 36    59.3500       100
20100107    11 44 37    59.3700       100
20100107    11 44 38    59.3500       200
20100107    11 44 38    59.3600       200
20100107    11 44 39    59.3545       140
20100107    11 44 41    59.3510       100
20100107    11 44 47    59.3600       100
20100107    11 44 49    59.3600       175
20100107    11 44 53    59.3600       100
20100107    11 44 55    59.3600       125
20100107    11 44 55    59.3600       100
20100107    11 44 55    59.3600       100
20100107    11 45 03    59.3700       100
20100107    11 45 07    59.3600       100
20100107    11 45 13    59.3600       100
20100107    11 45 13    59.3600       100
20100107    11 45 13    59.3600       100
20100107    11 45 13    59.3600       168
20100107    11 45 13    59.3600       100
20100107    11 45 13    59.3600       200
20100107    11 45 13    59.3550       100
20100107    11 45 14    59.3600       100
20100107    11 45 14    59.3600       100
20100107    11 45 20    59.3700       100
20100107    11 45 31    59.3600       100
20100107    11 45 32    59.3700       200
20100107    11 45 37    59.3600       100
20100107    11 45 38    59.3600       100
20100107    11 45 40    59.3658       500
20100107    11 45 41    59.3600       500
20100107    11 45 46    59.3600       100
20100107    11 45 49    59.3550       100
20100107    11 45 50    59.3580       400
20100107    11 45 53    59.3500       500
20100107    11 45 55    59.3600       100
20100107    11 45 56    59.3500       100
20100107    11 46 07    59.3500       200
20100107    11 46 07    59.3500       100
20100107    11 46 12    59.3500       100
20100107    11 46 12    59.3500       200
20100107    11 46 12    59.3500       100
20100107    11 46 12    59.3500       200
20100107    11 46 12    59.3500       100
20100107    11 46 13    59.3500       100
20100107    11 46 13    59.3500       200
20100107    11 46 18    59.3400       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       150
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3500       100
20100107    11 46 19    59.3454       210
20100107    11 46 21    59.3474       200
20100107    11 46 25    59.3400       150
20100107    11 46 39    59.3400       100
20100107    11 46 39    59.3500       100
20100107    11 46 39    59.3400       100
20100107    11 46 40    59.3200       100
20100107    11 46 40    59.3200       100
20100107    11 46 50    59.3201       400
20100107    11 46 50    59.3247       400
20100107    11 46 50    59.3201       400
20100107    11 46 53    59.3201       100
20100107    11 47 13    59.3200       100
20100107    11 47 13    59.3200       100
20100107    11 47 13    59.3200       300
20100107    11 47 13    59.3170       730
20100107    11 47 16    59.3100       100
20100107    11 47 16    59.3100       500
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       200
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       200
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3300       100
20100107    11 47 17    59.3200       100
20100107    11 47 17    59.3200       100
20100107    11 47 17    59.3400       100
20100107    11 47 29    59.3500       100
20100107    11 47 29    59.3500       100
20100107    11 47 32    59.3450       100
20100107    11 47 32    59.3450       200
20100107    11 47 49    59.3450       200
20100107    11 47 55    59.3500       100
20100107    11 47 56    59.3400       500
20100107    11 47 56    59.3400       100
20100107    11 47 56    59.3400       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3300       100
20100107    11 47 56    59.3200       100
20100107    11 47 56    59.3200       400
20100107    11 47 56    59.3200       200
20100107    11 47 56    59.3200       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3100       100
20100107    11 47 57    59.3000       100
20100107    11 47 58    59.3200       100
20100107    11 47 59    59.3200       300
20100107    11 48 00    59.3110       100
20100107    11 48 00    59.3300       200
20100107    11 48 00    59.3200       100
20100107    11 48 00    59.3200       100
20100107    11 48 00    59.3200       100
20100107    11 48 00    59.3200       100
20100107    11 48 05    59.3200       100
20100107    11 48 06    59.3300       400
20100107    11 48 06    59.3300       200
20100107    11 48 06    59.3300       100
20100107    11 48 06    59.3300       100
20100107    11 48 06    59.3300       100
20100107    11 48 06    59.3300       400
20100107    11 48 06    59.3300       200
20100107    11 48 06    59.3500       100
20100107    11 48 06    59.3500       100
20100107    11 48 06    59.3500       100
20100107    11 48 06    59.3500       100
20100107    11 48 06    59.3500       100
20100107    11 48 07    59.3500       100
20100107    11 48 07    59.3500       100
20100107    11 48 07    59.3500       100
20100107    11 48 07    59.3400       100
20100107    11 48 07    59.3400       100
20100107    11 48 10    59.3300       300
20100107    11 48 10    59.3300       700
20100107    11 48 10    59.3300       100
20100107    11 48 10    59.3200       200
20100107    11 48 10    59.3350       100
20100107    11 48 10    59.3200       100
20100107    11 48 10    59.3200       100
20100107    11 48 11    59.3100       100
20100107    11 48 11    59.3100       100
20100107    11 48 13    59.3200       100
20100107    11 48 15    59.3200       100
20100107    11 48 18    59.3300       100
20100107    11 48 18    59.3300       100
20100107    11 48 20    59.3300       100
20100107    11 48 20    59.3200       100
20100107    11 48 20    59.3300       100
20100107    11 48 20    59.3300       100
20100107    11 48 20    59.3300       100
20100107    11 48 21    59.3200       100
20100107    11 48 31    59.3100       100
20100107    11 48 36    59.3200       100
20100107    11 48 36    59.3200       100
20100107    11 48 47    59.3200       100
20100107    11 48 51    59.3300       100
20100107    11 48 51    59.3300       300
20100107    11 48 51    59.3275       100
20100107    11 48 51    59.3300       100
20100107    11 48 51    59.3275       100
20100107    11 48 51    59.3275       100
20100107    11 48 52    59.3300       100
20100107    11 48 52    59.3300       100
20100107    11 48 52    59.3300       100
20100107    11 48 52    59.3200       100
20100107    11 48 52    59.3200       100
20100107    11 48 52    59.3200       100
20100107    11 48 52    59.3200       100
20100107    11 48 52    59.3200       100
20100107    11 48 53    59.3300       100
20100107    11 49 07    59.3300       200
20100107    11 49 08    59.3200       100
20100107    11 49 08    59.3200       200
20100107    11 49 15    59.3100       100
20100107    11 49 19    59.3168       200
20100107    11 49 20    59.3100       100
20100107    11 49 20    59.3100       100
20100107    11 49 20    59.3100       100
20100107    11 49 48    59.3100       100
20100107    11 49 48    59.3100       100
20100107    11 49 48    59.3100       100
20100107    11 49 48    59.3100       100
20100107    11 49 55    59.3200       100
20100107    11 49 55    59.3175       100
20100107    11 50 04    59.3200       100
20100107    11 50 04    59.3200       100
20100107    11 50 04    59.3200       100
20100107    11 50 04    59.3300       100
20100107    11 50 05    59.3400       100
20100107    11 50 06    59.3320       202
20100107    11 50 07    59.3300       100
20100107    11 50 07    59.3400       100
20100107    11 50 07    59.3400       100
20100107    11 50 07    59.3400       100
20100107    11 50 08    59.3400       100
20100107    11 50 08    59.3400       200
20100107    11 50 12    59.3171       100
20100107    11 50 23    59.3300       100
20100107    11 50 27    59.3300       100
20100107    11 50 27    59.3375       400
20100107    11 50 32    59.3200       100
20100107    11 50 32    59.3200       100
20100107    11 50 41    59.3200       100
20100107    11 50 41    59.3200       100
20100107    11 50 41    59.3200       200
20100107    11 50 41    59.3200       100
20100107    11 50 41    59.3200       100
20100107    11 50 41    59.3300       100
20100107    11 50 46    59.3300       200
20100107    11 50 54    59.3200       100
20100107    11 51 01    59.3200       100
20100107    11 51 01    59.3200       100
20100107    11 51 01    59.3200       300
20100107    11 51 04    59.3300       100
20100107    11 51 05    59.3300       200
20100107    11 51 05    59.3200       100
20100107    11 51 06    59.3300       200
20100107    11 51 06    59.3300       500
20100107    11 51 08    59.3400       100
20100107    11 51 08    59.3400       100
20100107    11 51 09    59.3400       100
20100107    11 51 09    59.3400       100
20100107    11 51 09    59.3300       100
20100107    11 51 13    59.3300       100
20100107    11 51 13    59.3300       100
20100107    11 51 13    59.3300       300
20100107    11 51 13    59.3200       100
20100107    11 51 13    59.3200       100
20100107    11 51 13    59.3200       300
20100107    11 51 13    59.3200       100
20100107    11 51 13    59.3200       100
20100107    11 51 13    59.3200       200
20100107    11 51 13    59.3200       100
20100107    11 51 13    59.3200       100
20100107    11 51 14    59.3140       567
20100107    11 51 16    59.3100       100
20100107    11 51 20    59.3200       100
20100107    11 51 27    59.3100       100
20100107    11 51 36    59.3150       200
20100107    11 51 38    59.3100       100
20100107    11 51 41    59.3100       100
20100107    11 51 44    59.3200       100
20100107    11 51 44    59.3200       100
20100107    11 51 56    59.3200       100
20100107    11 51 56    59.3200       100
20100107    11 51 59    59.3200       100
20100107    11 51 59    59.3200       100
20100107    11 51 59    59.3200       100
20100107    11 52 07    59.3200       100
20100107    11 52 07    59.3200       100
20100107    11 52 07    59.3200       100
20100107    11 52 12    59.3200       100
20100107    11 52 17    59.3300       100
20100107    11 52 17    59.3300       100
20100107    11 52 17    59.3300       100
20100107    11 52 23    59.3300       100
20100107    11 52 23    59.3300       100
20100107    11 52 26    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3400       300
20100107    11 52 34    59.3500       100
20100107    11 52 34    59.3300       100
20100107    11 52 34    59.3400       100
20100107    11 52 34    59.3500       100
20100107    11 52 34    59.3400       100
20100107    11 52 45    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       200
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3400       100
20100107    11 52 47    59.3300       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 50    59.3400       100
20100107    11 52 54    59.3342      1000
20100107    11 53 07    59.3400       100
20100107    11 53 09    59.3500       100
20100107    11 53 10    59.3500      1000
20100107    11 53 10    59.3500       100
20100107    11 53 10    59.3500       100
20100107    11 53 10    59.3500       200
20100107    11 53 10    59.3500       100
20100107    11 53 10    59.3450       100
20100107    11 53 10    59.3450       100
20100107    11 53 10    59.3600       100
20100107    11 53 10    59.3600       100
20100107    11 53 11    59.3600       100
20100107    11 53 11    59.3700       100
20100107    11 53 13    59.3635       154
20100107    11 53 14    59.3600       100
20100107    11 53 14    59.3600       184
20100107    11 53 14    59.3600       100
20100107    11 53 14    59.3600       500
20100107    11 53 15    59.3700       100
20100107    11 53 18    59.3600       100
20100107    11 53 24    59.3650       100
20100107    11 53 33    59.3650       100
20100107    11 53 38    59.3700       100
20100107    11 53 38    59.3700       100
20100107    11 53 38    59.3700       100
20100107    11 53 47    59.3800       149
20100107    11 53 48    59.3900       100
20100107    11 53 48    59.3900       100
20100107    11 53 48    59.3900       300
20100107    11 53 48    59.3900       100
20100107    11 53 51    59.3900       100
20100107    11 54 01    59.3900       300
20100107    11 54 01    59.3900       200
20100107    11 54 02    59.3880       500
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.3900       100
20100107    11 54 07    59.4000       100
20100107    11 54 07    59.4000       100
20100107    11 54 07    59.4000       100
20100107    11 54 09    59.3830       876
20100107    11 54 14    59.3900       100
20100107    11 54 14    59.3900       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       600
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       189
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 15    59.3800       100
20100107    11 54 16    59.3800       100
20100107    11 54 22    59.3800       100
20100107    11 54 27    59.3800       100
20100107    11 54 27    59.3900       100
20100107    11 54 27    59.3900       100
20100107    11 54 27    59.3900       100
20100107    11 54 33    59.3900       100
20100107    11 54 36    59.3900       100
20100107    11 54 38    59.3900       300
20100107    11 54 38    59.3900       100
20100107    11 54 38    59.3900       100
20100107    11 54 47    59.3800       100
20100107    11 54 47    59.3900       500
20100107    11 55 07    59.3900       100
20100107    11 55 07    59.3900       100
20100107    11 55 07    59.3900       200
20100107    11 55 08    59.3900       100
20100107    11 55 08    59.3900       100
20100107    11 55 08    59.3900       100
20100107    11 55 08    59.4000       200
20100107    11 55 08    59.3900       100
20100107    11 55 08    59.4000       200
20100107    11 55 08    59.4000       100
20100107    11 55 08    59.4000       100
20100107    11 55 08    59.4100       100
20100107    11 55 11    59.4100       100
20100107    11 55 15    59.4100       100
20100107    11 55 15    59.4100       100
20100107    11 55 15    59.4100       100
20100107    11 55 15    59.4100       100
20100107    11 55 15    59.4100       300
20100107    11 55 15    59.4200       100
20100107    11 55 15    59.4200       100
20100107    11 55 15    59.4200       100
20100107    11 55 15    59.4200       100
20100107    11 55 15    59.4100       100
20100107    11 55 15    59.4100       100
20100107    11 55 16    59.4300       100
20100107    11 55 18    59.4300       100
20100107    11 55 20    59.4200       100
20100107    11 55 20    59.4200       100
20100107    11 55 20    59.4200       100
20100107    11 55 20    59.4200       100
20100107    11 55 20    59.4100       100
20100107    11 55 20    59.4200       200
20100107    11 55 20    59.4100       100
20100107    11 55 20    59.4100       100
20100107    11 55 20    59.4100       287
20100107    11 55 24    59.4250       100
20100107    11 55 24    59.4250       400
20100107    11 55 25    59.4200       100
20100107    11 55 39    59.4250       100
20100107    11 55 42    59.4200       100
20100107    11 55 48    59.4300       100
20100107    11 55 53    59.4300       100
20100107    11 55 53    59.4250       100
20100107    11 55 53    59.4250       100
20100107    11 55 53    59.4400       100
20100107    11 55 53    59.4300       100
20100107    11 55 54    59.4400       100
20100107    11 55 54    59.4400       100
20100107    11 55 54    59.4390       100
20100107    11 55 54    59.4390       100
20100107    11 55 55    59.4380       800
20100107    11 56 04    59.4300       100
20100107    11 56 07    59.4400       100
20100107    11 56 07    59.4400       100
20100107    11 56 07    59.4400       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 07    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4500       100
20100107    11 56 15    59.4600       200
20100107    11 56 26    59.4500       100
20100107    11 56 27    59.4500       100
20100107    11 56 30    59.4500       100
20100107    11 56 30    59.4579       100
20100107    11 56 31    59.4580       500
20100107    11 56 33    59.4595       109
20100107    11 56 33    59.4600       100
20100107    11 56 37    59.4580       200
20100107    11 56 38    59.4600       100
20100107    11 56 38    59.4600       100
20100107    11 56 40    59.4500       500
20100107    11 56 48    59.4500       100
20100107    11 56 48    59.4500       100
20100107    11 56 50    59.4600       100
20100107    11 56 57    59.4500       100
20100107    11 57 00    59.4595       200
20100107    11 57 17    59.4600       200
20100107    11 57 21    59.4600       200
20100107    11 57 21    59.4600       500
20100107    11 57 21    59.4600       100
20100107    11 57 21    59.4600       100
20100107    11 57 21    59.4600       200
20100107    11 57 21    59.4700       100
20100107    11 57 21    59.4700       100
20100107    11 57 21    59.4700       100
20100107    11 57 21    59.4600       300
20100107    11 57 21    59.4600       200
20100107    11 57 21    59.4700       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4900       100
20100107    11 57 21    59.4900       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       200
20100107    11 57 21    59.4800       100
20100107    11 57 21    59.4800       100
20100107    11 57 22    59.4700       100
20100107    11 57 22    59.4700       100
20100107    11 57 22    59.4700       100
20100107    11 57 22    59.4700       100
20100107    11 57 22    59.4700       100
20100107    11 57 22    59.4700       200
20100107    11 57 22    59.4600       100
20100107    11 57 22    59.4500       100
20100107    11 57 22    59.4500       200
20100107    11 57 22    59.4600       100
20100107    11 57 22    59.4500       100
20100107    11 57 22    59.4500       100
20100107    11 57 22    59.4500       100
20100107    11 57 23    59.4600       200
20100107    11 57 24    59.4600       200
20100107    11 57 25    59.4600       200
20100107    11 57 27    59.4500       100
20100107    11 57 28    59.4500       100
20100107    11 57 28    59.4500       100
20100107    11 57 28    59.4500       100
20100107    11 57 28    59.4500       100
20100107    11 57 28    59.4475       200
20100107    11 57 29    59.4700       700
20100107    11 57 40    59.4700       100
20100107    11 57 40    59.4700       100
20100107    11 57 40    59.4700       100
20100107    11 57 40    59.4699       100
20100107    11 57 40    59.4699       100
20100107    11 57 40    59.4699       100
20100107    11 57 40    59.4784       900
20100107    11 57 49    59.4780       100
20100107    11 57 50    59.4701      1000
20100107    11 57 50    59.4800       100
20100107    11 57 50    59.4800       100
20100107    11 57 50    59.4800       100
20100107    11 57 51    59.4800       100
20100107    11 57 53    59.4899       100
20100107    11 57 54    59.4800       100
20100107    11 57 55    59.4880      1000
20100107    11 57 55    59.4900       100
20100107    11 58 01    59.4800       100
20100107    11 58 01    59.4800       100
20100107    11 58 01    59.4800       200
20100107    11 58 03    59.4800       100
20100107    11 58 03    59.4800       700
20100107    11 58 04    59.4800       100
20100107    11 58 04    59.4800       100
20100107    11 58 04    59.4800       100
20100107    11 58 05    59.4800       100
20100107    11 58 05    59.4700       100
20100107    11 58 05    59.4700       100
20100107    11 58 05    59.4700       200
20100107    11 58 05    59.4700       200
20100107    11 58 05    59.4700       100
20100107    11 58 05    59.4700       747
20100107    11 58 05    59.4700       100
20100107    11 58 05    59.4700       400
20100107    11 58 05    59.4600       100
20100107    11 58 05    59.4500       100
20100107    11 58 06    59.4600       100
20100107    11 58 06    59.4500       100
20100107    11 58 06    59.4500       100
20100107    11 58 06    59.4600       100
20100107    11 58 06    59.4500       300
20100107    11 58 07    59.4500       300
20100107    11 58 07    59.4500       100
20100107    11 58 07    59.4500       100
20100107    11 58 07    59.4600       100
20100107    11 58 11    59.4500       100
20100107    11 58 15    59.4650       100
20100107    11 58 16    59.4500       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4600       100
20100107    11 58 18    59.4700       100
20100107    11 58 18    59.4700       100
20100107    11 58 18    59.4700       100
20100107    11 58 18    59.4700       100
20100107    11 58 18    59.4800       100
20100107    11 58 18    59.4700       100
20100107    11 58 18    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4700       100
20100107    11 58 24    59.4500       100
20100107    11 58 24    59.4500       100
20100107    11 58 25    59.4600       100
20100107    11 58 25    59.4600       100
20100107    11 58 25    59.4600       100
20100107    11 58 25    59.4600       100
20100107    11 58 25    59.4700       100
20100107    11 58 25    59.4700       100
20100107    11 58 28    59.4700       100
20100107    11 58 38    59.4600       100
20100107    11 58 39    59.4600       100
20100107    11 58 40    59.4600       100
20100107    11 58 40    59.4600       100
20100107    11 58 44    59.4605       200
20100107    11 58 44    59.4600       100
20100107    11 58 44    59.4600       300
20100107    11 58 44    59.4600       100
20100107    11 58 47    59.4700       500
20100107    11 59 07    59.4700       100
20100107    11 59 07    59.4700       100
20100107    11 59 07    59.4700       100
20100107    11 59 07    59.4700       100
20100107    11 59 07    59.4700       100
20100107    11 59 09    59.4700       100
20100107    11 59 11    59.4700       200
20100107    11 59 11    59.4800       100
20100107    11 59 11    59.4800       100
20100107    11 59 11    59.4700       250
20100107    11 59 11    59.4700       150
20100107    11 59 16    59.4800       100
20100107    11 59 16    59.4900       100
20100107    11 59 16    59.4800       100
20100107    11 59 16    59.4800       100
20100107    11 59 16    59.4800       100
20100107    11 59 16    59.4800       100
20100107    11 59 16    59.4900       100
20100107    11 59 16    59.4900       100
20100107    11 59 16    59.4900       100
20100107    11 59 16    59.4900       100
20100107    11 59 16    59.4900       300
20100107    11 59 23    59.4800       100
20100107    11 59 27    59.4875       400
20100107    11 59 27    59.4900       100
20100107    11 59 32    59.4880       100
20100107    11 59 35    59.4900       100
20100107    11 59 41    59.4888       100
20100107    11 59 47    59.4900       400
20100107    11 59 56    59.4800       100
20100107    11 59 56    59.4800       100
20100107    11 59 58    59.4880       115
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       300
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       498
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       128
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4700       100
20100107    12 00 00    59.4800       700
20100107    12 00 00    59.4700       100
20100107    12 00 00    59.4700       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4700       100
20100107    12 00 00    59.4600       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       100
20100107    12 00 00    59.4800       200
20100107    12 00 00    59.4700       200
20100107    12 00 01    59.4800       300
20100107    12 00 05    59.4900       100
20100107    12 00 06    59.4900       100
20100107    12 00 06    59.4900       100
20100107    12 00 07    59.4900       200
20100107    12 00 07    59.4900       300
20100107    12 00 07    59.4800       100
20100107    12 00 07    59.4800       100
20100107    12 00 07    59.4800       100
20100107    12 00 07    59.4800       100
20100107    12 00 14    59.4880       200
20100107    12 00 17    59.4139       100
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.4800       100
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.4900       400
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.5000       100
20100107    12 00 18    59.4900       200
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.4900       128
