category change duration size
4 0 2.45696 1
4 0 0.0015 1
5 0.005 0.22434 1
5 0.005 4.6819 1
3 -0.005 2.70612 1
4 0 0.15472 1
4 0 0.34588 1
3 -0.005 0.01458 1
4 0 3e-05 1
4 0 0.00013 1
4 0 2e-05 1
4 0 0.00021 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 0.01
4 0 1e-05 1
4 0 0.00038 2
4 0 1e-05 2
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0 2
3 -0.01 0.20573 0.7
5 0.01 2.50745 1
4 0 2.6395 1
4 0 0 1
4 0 1e-05 1
4 0 0.00012 1
4 0 2e-05 1
4 0 0.01656 1
4 0 9.999996e-06 0.1
4 0 1e-05 0.1
4 0 0.00013 0.2
4 0 0.00041 1
4 0 9.999996e-06 0.2
4 0 0.00161 1
3 -0.005 2.36999 1
4 0 0.09305 1
3 -0.005 7.08993 0.3
5 0.01 4.16959 1
4 0 1e-05 1
4 0 0.00047 1
4 0 0 1
5 0.001 1.53987 2
3 -0.001 17.81265 0.1
4 0 0.000503 0.01
4 0 7.000002e-06 0.99
4 0 1.9e-05 0.7
4 0 5.000002e-06 0.3
4 0 4.000001e-06 1
4 0 3.999994e-06 1
4 0 4.000001e-06 1
4 0 4.000001e-06 1.7
4 0 1.6e-05 0.3
4 0 0.000313 0.01
4 0 6.999995e-06 1
4 0 4.7e-05 0.9
4 0 5.000002e-06 0.64
4 0 0.000498 0.36
4 0 8.9e-05 1
4 0 0 0.69
4 0 0.000278 0.31
4 0 0 1
4 0 0.022655 1
4 0 0.007265 1
3 -0.005 1.600938 1
3 -0.005 0.006341 0.97
5 0.005 0.191059 1
5 0.005 12.1483 1
4 0 0 1
4 0 4e-05 1
4 0 0.00011 1
4 0 2e-05 1
4 0 8.999999e-05 1
4 0 0.00014 1
4 0 0.00045 1
4 0 0.00037 1
4 0 4e-04 1
4 0 0.00447 1
4 0 0 1
4 0 0.01298 0.61
4 0 0 0.39
4 0 0.09444 1
4 0 0.00132 1
4 0 0.01143 1
3 -0.005 1.08804 1
4 0 0.01845 1
5 0.005 9.09752 1
4 0 0.33751 1
4 0 2.44729 1
4 0 28.53077 1
4 0 0.001744 0.1
6 0.01 3.396315 1
4 0 0.011462 1
4 0 7.27601 1
4 0 0.00012 0.02
4 0 0 0.03
4 0 9.999996e-06 1.5
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 1e-05 1
4 0 0 0.45
4 0 3e-05 0.55
4 0 2e-05 0.55
4 0 2e-05 0.47
4 0 0.00029 1
4 0 9.999996e-06 1
4 0 0 1
4 0 2e-05 1
4 0 0 1
4 0 0 1
4 0 2e-05 1
4 0 3e-05 1
4 0 1e-05 1
4 0 9.999996e-06 2
4 0 0 1
4 0 1e-05 0.52
4 0 6e-05 1
4 0 3e-05 0.78
4 0 5e-05 0.1
4 0 1e-05 0.1
4 0 0.00061 1
4 0 0 1
4 0 0 0.52
4 0 4e-05 0.48
4 0 4.000001e-05 1
4 0 0 0.5
4 0 0.00023 0.1
4 0 9.999996e-06 0.1
4 0 1e-05 0.1
4 0 3e-05 0.1
4 0 0.00039 1
4 0 0.00024 0.6
4 0 1e-05 0.31
4 0 0 0.3
4 0 0.00648 1
4 0 0.00583 0.7
4 0 0 1
4 0 0 1.3
4 0 0.00043 0.27
4 0 0.00892 1
4 0 3e-05 1
4 0 9.999996e-06 1
4 0 4e-04 1
4 0 2e-04 1
4 0 5e-05 1
4 0 0.00103 0.68
4 0 0.0038 1
4 0 0.00045 1
4 0 0.01236 1
4 0 0.09301 1
4 0 0.00272 1
3 -0.005 0.07286 1
5 0.005 7.45712 0.4
5 0.01 0.00096 1
3 -0.01 0.00213 3
4 0 0.00011 1
5 0.01 0.00244 1
4 0 2e-05 1
3 -0.01 0.00013 3.86
4 0 3e-05 1
4 0 0.00166 1
4 0 0.12559 1
4 0 5.09751 1
5 0.0099 2.64159 0.22
3 -0.0099 0.35483 1
4 0 1.70029 1
4 0 0.05358 1
4 0 3.37868 1
3 -0.005 0.14738 1
5 0.005 0.64189 1
3 -0.005 0.01118 1
4 0 0.00414 1
5 0.005 3.99059 1
4 0 0.00033 1
4 0 2.000001e-05 1
4 0 0.00065 1
4 0 8.7683 1
4 0 0.00013 1
4 0 4e-05 0.95
4 0 3e-04 1
4 0 0.00042 1
4 0 0.00695 1
4 0 0.00576 1
4 0 0.0346 1
4 0 0.58525 1
4 0 1.10267 1
4 0 0.68354 1
4 0 0.20727 1
4 0 0.22636 1
5 0.0099 0.62551 2
3 -0.0099 0.95036 1
4 0 2.19207 1
4 0 2.00997 1
5 0.01 1.83577 1
3 -0.01 0.25527 3
4 0 2.530852 2
4 0 2.016415 1
5 0.0099 3.625391 0.03
3 -0.0099 0.422437 0.04
4 0 0.002283 0.96
4 0 4.999994e-06 0.04
4 0 8.5e-05 1
4 0 0.002263 1
4 0 0.013438 1
4 0 0.093845 1
5 0.01 0.29045 1
3 -1e-04 0.72114 0.02
1 -0.0368 1.966898 1
7 0.0269 0.002059 0.96
4 0 5.999995e-06 0.04
4 0 0.000209 1
4 0 4.999994e-06 1
4 0 0.002254 0.96
4 0 3.999994e-06 0.04
4 0 0.114211 1
5 1e-04 2.74036 0.03
5 0.0049 0.01285 1
4 0 0.35887 1
5 0.005 3.21938 1
4 0 0.3996 0.01
4 0 9.999996e-06 0.04
4 0 1e-05 1
4 0 0 0.24
4 0 3e-05 1
4 0 0.00012 0.69
4 0 0.00058 0.69
4 0 0.00038 0.57
4 0 0 1
4 0 1e-05 0.43
4 0 0.00034 1
4 0 0.00028 0.85
4 0 0.00035 0.31
4 0 4.000001e-05 0.69
4 0 0.23889 0.57
4 0 1e-05 0.43
4 0 5.13888 0.46
4 0 1e-05 0.54
4 0 2.03276 0.57
4 0 0 1
4 0 0 0.43
4 0 0.00045 1
4 0 0.02527 1
4 0 2.83928 1
4 0 5.74275 0.46
4 0 0 0.54
4 0 0.02027 1
4 0 9e-05 0.46
4 0 0.00236 0.54
4 0 0.37255 1
4 0 2.96721 1
4 0 0.51641 2
3 -0.0025 0.00468 1
5 0.0025 0.00966 1
4 0 3e-05 1
4 0 2.95333 1
4 0 0 1
4 0 0.00043 1
4 0 0.00035 0.31
4 0 1.12731 1
4 0 0.00142 1
4 0 1.22893 1
4 0 0.00024 1
4 0 1e-05 1
3 -0.005 2.26934 1
4 0 0.80233 1
5 0.005 3.33943 1
4 0 0.00014 0.28
4 0 0.76594 1
4 0 0.30344 1
4 0 9.999996e-06 1
4 0 0 1
4 0 2e-04 1
4 0 2e-05 1
4 0 3e-05 1
4 0 0.00018 1
4 0 0.00063 1
4 0 0 1
4 0 0.03095 1
4 0 0.48257 1
4 0 0.02648 1
4 0 0.10036 1
4 0 9e-05 1
4 0 0.50562 1
4 0 2.41998 1
4 0 9.999996e-06 1
4 0 1.78158 1
4 0 1.44504 1
4 0 0.00141 1
3 -0.005 3.66533 1
5 0.005 5.113654 1
4 0 1.415385 2
4 0 0.012855 1
4 0 3.6e-05 1
4 0 4.1e-05 1
4 0 3.000001e-06 0.99
4 0 0.00077 1
4 0 0.001172 1
4 0 0.000424 0.01
4 0 4.000001e-06 0.99
4 0 0.02724 1
4 0 0.008396 1
4 0 0.797974 0.01
4 0 1.600001e-05 1
4 0 0.000373 1
4 0 1.475123 1
6 0.01 0.000386 0.22
4 0 2.3e-05 0.05
4 0 1.5e-05 1
4 0 0.000766 0.02
4 0 1.465574 0.73
4 0 1e-05 0.06
4 0 0 0.2
4 0 0.00013 1
4 0 0.91531 1
3 -0.0099 2.13389 0.26
5 0.0099 1.86393 1
4 0 0.40131 1
4 0 0.00045 0.01
4 0 2.000001e-05 0.99
4 0 0.00501 2
4 0 0 1
3 -0.0036 1.88397 1.94
5 0.0036 5.80621 1
4 0 0.01835 1
4 0 0.9236 1
4 0 2.83835 0.01
4 0 0.00037 1
4 0 6e-05 1
4 0 0.00067 1
4 0 0 1
4 0 0 1
2 -0.01 1.48306 0.02
5 0.0034 2.234 1.45
5 0.0016 0.02516 1
4 0 0.12068 1
5 0.005 3.18616 1
4 0 3.36812 1
4 0 2.5766 1
3 -0.005 0.10414 1
5 0.005 0.00034 1
3 -0.006 0.0694 4.22
5 0.006 0.01781 0.99
4 0 1e-05 1
3 -0.005 0.00385 0.99
4 0 0.00031 1
5 0.005 0.04709 1
4 0 0 1
4 0 0 1
4 0 0.00077 0.5
4 0 0 0.29
4 0 4e-05 0.71
4 0 0 0.29
4 0 0 0.5
3 -0.005 0.00121 1
5 0.005 1e-04 1
3 -0.005 2e-04 1
4 0 0.00025 1
5 0.005 0.00493 1
3 -0.005 0.10754 1
6 0.015 0.6298 1
4 0 0.00043 1
2 -0.01 0.55479 0.21
6 0.01 2.12655 1
4 0 7.60455 1
4 0 1.07388 0.01
4 0 0 0.99
4 0 0.00023 1
4 0 1e-05 0.01
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0.00022 1
4 0 0.00038 1
4 0 0.00015 1
4 0 9.999996e-06 1
5 0.01 2.11468 1.5
4 0 0 1
4 0 0 0.6
4 0 0.00036 1
4 0 0.00141 1
4 0 0.49894 0.9
4 0 1.3526 1
4 0 0.00019 1
5 0.0043 1.74422 4
4 0 0.00054 13.29
5 0.0057 0.1043 1
2 -0.01 0.20504 1
4 0 0.00754 0.01
3 -0.01 0.00073 0.06
5 0.005 0.00592 0.05
5 0.005 0.0019 0.01
4 0 0.2987 1
4 0 0.50524 1
4 0 1.364776 2
4 0 4.400004e-06 0.4
4 0 2.62e-05 0.6
4 0 0.0003665 1
4 0 2.59e-05 0.13
4 0 0.0001456 0.87
4 0 0.0055377 1
4 0 0.0053748 2
4 0 4.000001e-06 2
4 0 0.1088919 1
3 -0.01 1.308026 0.01
4 0 1.168158 1
4 0 8.9e-05 0.03
5 0.01 1.637509 1
4 0 0.29026 1
4 0 0.037905 1
4 0 5.000002e-06 0.5
4 0 4.8e-05 1
4 0 1e-04 1
4 0 8.000003e-06 1
4 0 0.00066 0.5
4 0 5.619899 1
4 0 0.00045 1
6 0.01 8.60281 1
4 0 1e-04 0.1
4 0 0.12707 1
4 0 2.10048 1
2 -0.01 1.55816 0.21
4 0 0.00022 0.13
4 0 6.999999e-05 0.08
6 0.01 5.73876 1
3 -0.005 4.17215 3
3 -0.005 1.13278 0.58
4 0 0.00012 0.11
4 0 0.00029 2
4 0 1e-04 0.89
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 2
4 0 0 1
4 0 9.999996e-06 0.01
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0.00024 2
4 0 9.999996e-06 0.5
4 0 0.00016 1
4 0 9.999996e-06 0.02
4 0 0 1.98
4 0 0.00052 0.5
4 0 0 2
4 0 1e-05 0.01
4 0 0 1
4 0 9.999996e-06 1
4 0 0.00016 0.02
4 0 3e-05 1
4 0 0 1
4 0 0 7
3 -0.01 0.01068 0.97
5 0.01 0.00318 2
4 0 0.00741 0.01
4 0 0.03252 4.49
4 0 0.07833 1
3 -0.01 5.36638 0.1
4 0 0.00065 0.1
4 0 0.51027 0.69
4 0 0.00044 0.05
4 0 0.00083 0.11
4 0 0.00013 1.89
4 0 0.00056 0.11
4 0 4e-05 1
4 0 1e-05 0.44
4 0 0.00154 1
4 0 0 1
5 5e-04 0.52693 3.02
3 -5e-04 0.4245 0.06
4 0 0.00185 0.95
4 0 8e-05 2
4 0 1e-05 0.07
4 0 0 0.93
4 0 0.00014 1.07
4 0 1e-05 2
4 0 0 1
4 0 0 2
4 0 9.999996e-06 3
4 0 0.00011 0.48
4 0 0.00028 0.02
2 -0.01 1.42474 0.07
4 0 0.00202 2
4 0 9e-05 0.5
4 0 3e-05 1.43
5 0.005 0.00136 1
3 -0.005 0.05731 1
4 0 0.00399 1
4 0 3.26853 1
4 0 0.39506 1
4 0 1e-05 1
4 0 0.00011 1
4 0 6e-05 1
4 0 9.999996e-06 2
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0.00029 0.1
4 0 3e-05 0.9
4 0 1e-05 0.34
4 0 0 1
4 0 0 0.48
4 0 4e-05 0.52
4 0 1e-04 0.09
4 0 4.32357 1
4 0 0.00019 0.09
4 0 1e-05 1
4 0 0 0.91
4 0 0.00018 1
4 0 3e-05 1
4 0 2e-05 0.09
4 0 0.00011 1
4 0 3e-05 1
4 0 0.00591 1
4 0 0.10887 1
4 0 0.0959 1
3 -0.0059 4.12136 2
3 -0.0041 14.37225 0.12
4 0 7.2e-05 0.15
4 0 0.000685 0.1
4 0 4.661492 0.88
4 0 0 2
4 0 1e-05 1
4 0 0 0.12
4 0 0.00016 0.01
4 0 1e-05 0.99
4 0 9.999996e-06 0.85
4 0 0 0.15
4 0 0.38948 1
5 0.005 0.48339 1
4 0 0.02224 1
3 -0.005 0.18846 0.88
4 0 0 1
4 0 9.999996e-06 0.12
4 0 7e-05 0.88
4 0 0.00037 0.01
4 0 0 0.85
4 0 0.00024 0.9
4 0 0 1
4 0 9.999996e-06 0.1
4 0 0.00031 0.9
3 -0.005 20.43824 1
4 0 0.15548 2
3 -0.005 1.64797 1
4 0 0.00206 1
4 0 0.01496 1
4 0 1.64693 1
4 0 1e-05 0.1
4 0 0 2
4 0 9.999996e-06 1
4 0 0 0.01
4 0 0.05821 1
4 0 9.999996e-06 0.02
4 0 9e-05 1
4 0 0.00372 0.01
4 0 0.0019 0.99
4 0 1.73852 1
4 0 0.80964 0.02
4 0 9e-05 0.98
4 0 0.00031 0.07
4 0 0.00013 0.91
2 -0.01 0.4182 1
4 0 1e-05 2
4 0 0 0.29
4 0 0.00045 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 0.83
4 0 1e-05 1
4 0 0 0.71
4 0 1e-05 0.05
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0.00049 2
3 -0.01 0.00101 0.4
5 0.01 0.00107 2
4 0 0.00045 1
3 -0.01 0.00038 1
4 0 0 2
4 0 0 0.35
4 0 1e-05 0.65
4 0 0.00471 0.09
4 0 0.04358 0.26
4 0 0 0.74
4 0 0.03661 0.98
4 0 3e-05 0.01
4 0 1e-05 0.01
2 -0.01 0.00045 1
4 0 0 1
4 0 0.00092 0.1
4 0 0 0.9
4 0 5e-05 0.1
4 0 9.999996e-06 0.36
2 -0.01 1.59015 1
4 0 0.40659 1
3 -0.01 0.50104 0.06
4 0 0 0.04
4 0 9.999996e-06 1.5
4 0 0 0.35
4 0 0.00076 1
4 0 0.00145 1
3 -0.005 0.65698 2
4 0 0.01322 0.11
4 0 0.10426 6
4 0 4.00185 1
4 0 0.48174 1
5 0.005 0.12918 0.15
4 0 2e-05 1
4 0 6.000001e-05 1
4 0 9.999996e-06 1
4 0 3e-05 1
4 0 9.999996e-06 1
4 0 0.00014 1
4 0 0 1
4 0 4e-05 1
4 0 3e-05 1
4 0 8.000001e-05 1
4 0 9.999996e-06 1
4 0 0.00012 1
4 0 3e-05 1
4 0 0.00011 1
4 0 0.00014 1
4 0 9.999996e-06 1
3 -0.005 0.00021 1
4 0 2e-05 2
5 0.005 0.00017 1
4 0 0.00015 1
4 0 8.999999e-05 1
3 -0.005 0.00229 1
4 0 0.00027 2
4 0 0.00017 1
5 0.005 0.11325 1
3 -0.005 0.0014 1
5 0.005 0.12497 1
4 0 1.61423 1
3 -0.005 0.00291 1
5 0.005 2.27276 1
2 -0.01 2.38003 1
4 0 1e-05 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 0.00038 3
2 -0.01 0.00027 0.1
4 0 0 1.5
4 0 9.999996e-06 0.35
3 -0.01 1.81778 5
4 0 1.31232 1
4 0 3e-05 0.5
4 0 0 0.35
4 0 0.00035 3
2 -0.01 0.00022 1.5
4 0 0 0.1
4 0 1e-05 0.35
4 0 0.00073 0.55
4 0 0.00029 0.45
4 0 1.681565 0.1
2 -0.01 6.838209 0.09
4 0 4.000001e-06 0.35
4 0 5.000002e-06 3
4 0 4.000001e-06 0.1
4 0 2.999994e-06 0.46
4 0 0.000457 0.54
4 0 1.7e-05 1
4 0 1.2e-05 1
3 -0.01 0.00037 1
4 0 2.069024 0.35
4 0 1e-05 1
4 0 7e-04 1
4 0 0.00025 1
4 0 1e-05 0.99
4 0 7e-05 0.01
4 0 0.00131 1
4 0 0.00015 2
4 0 0.00415 1
2 -0.01 0.47978 0.02
4 0 0.51916 0.1
3 -0.005 0.0051 1
5 0.005 2.62617 1
4 0 0.00036 1.98
4 0 2e-05 1
4 0 0 1
4 0 5e-05 1
4 0 1e-05 1
4 0 3e-05 1
4 0 1e-05 1
4 0 9.999996e-06 1
4 0 5e-05 1
4 0 0 0.99
4 0 0.00015 1
4 0 9e-05 1
4 0 1e-04 1
4 0 3e-05 1
4 0 9.999996e-06 1
3 -0.005 1e-05 2
4 0 0.00244 1
4 0 2e-04 2
5 0.005 0.04952 1
6 0.01 5.42199 0.1
4 0 9.999996e-06 0.1
4 0 6.000001e-05 0.8
4 0 3e-05 1
2 -0.01 0.00036 2.43
6 0.01 3e-05 0.81
4 0 0 0.81
4 0 2e-05 0.19
2 -0.01 1e-05 0.57
6 0.01 9.999996e-06 1
4 0 0.00021 0.87
4 0 0.00029 0.81
4 0 3e-05 0.19
4 0 1e-05 0.5
3 -0.005 0.11626 1
5 0.005 1.55909 1
4 0 8e-04 1
3 -0.005 0.01644 1
5 0.005 6e-04 1
3 -0.005 1.12122 1
4 0 0.00186 1
5 0.005 3.22249 1
3 -0.005 0.00202 1
5 0.0025 4.63441 0.27
5 0.0024 2.71171 0.52
3 -0.0099 2.09501 0.05
4 0 0.00015 1
4 0 9.999996e-06 1
4 0 0 0.14
4 0 0.00011 0.86
4 0 0 0.14
4 0 0.00038 0.86
4 0 0 0.14
4 0 0 0.86
4 0 1e-05 0.69
4 0 0.00032 0.95
4 0 0 1
4 0 9e-05 0.31
4 0 9.999996e-06 0.35
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0 0.21
4 0 0.00058 2
4 0 0.00048 1
4 0 0 0.34
3 -0.01 0.00122 0.5
4 0 2e-05 1
4 0 4.000001e-05 1
4 0 0.00041 0.35
4 0 9.999996e-06 0.65
5 0.01 0.00494 1
4 0 0.00578 1
4 0 1e-05 1
4 0 0.40732 1
4 0 0.00094 1
4 0 10.03403 0.16
4 0 4e-05 1
4 0 4e-05 1
4 0 6e-05 1
4 0 0.00013 1
4 0 2e-05 1
4 0 0.00018 0.1
4 0 4e-05 0.1
4 0 0 0.1
3 -0.005 0.00024 1
4 0 0.00177 1
4 0 0.00018 1
5 0.005 0.00634 1
4 0 0.11369 1
4 0 1.293 1
3 -0.005 0.00017 2
5 0.005 6e-04 0.8
4 0 1e-05 1
4 0 9.999996e-06 0.2
4 0 0.00012 1
4 0 9.999996e-06 1
4 0 4e-05 1
4 0 7e-05 0.83
4 0 4e-05 1
4 0 0.00016 1
4 0 0.00011 1
4 0 6e-05 1
3 -0.005 0.00209 1
4 0 0.00286 1
5 0.005 0.00592 1
3 -0.005 0.00534 2
5 0.005 0.09346 1
5 0.005 1.3025 1
3 -0.005 2.1918 0.89
4 0 0.0051 0.11
4 0 0.00103 0.3
4 0 0 0.59
4 0 4.56153 1
4 0 0.00327 1
4 0 0.01532 1
4 0 0.08952 1
6 0.01 18.26012 1
3 -1e-04 3.31571 0.73
3 -0.0099 0.30788 0.9
6 0.01 1.09795 1
4 0 0.70886 1
4 0 0 1
4 0 0.00043 1
4 0 0.00061 1
4 0 1e-05 1
4 0 5e-05 1
4 0 0.01762 1
4 0 0.00222 1
5 0.01 7.57158 1
4 0 0 1
4 0 2e-05 1
4 0 0.00034 1
6 0.01 0.00011 0.96
2 -0.015 5e-05 2
5 0.005 8e-05 1
3 -0.005 0.01549 2
6 0.015 2.05075 1
4 0 1.30989 1
4 0 0 0.01
4 0 0.00088 1
5 0.0025 11.19745 0.22
5 0.0075 5.74972 1
4 0 9e-05 1
4 0 0.00023 1
4 0 0.00035 1
4 0 0.00544 1
4 0 0.04189 1
4 0 11.61353 1
4 0 0.00024 1
4 0 9.999996e-06 1
4 0 0.00063 1
4 0 3e-05 1
4 0 1e-05 1
4 0 0.00025 1
3 -0.005 6.365836 3
4 0 1.727608 1
4 0 2.678103 2
5 0.005 4.999994e-06 1
4 0 0.000461 1
3 -0.005 0.017135 2
3 -0.005 4.091762 20
4 0 3.32558 1
4 0 9.999996e-06 1
4 0 0 1
4 0 0 1
4 0 1e-05 1
4 0 0 1.42
4 0 3e-05 0.58
4 0 0 2
4 0 0 1
4 0 1e-05 1
4 0 0.00031 1
4 0 1e-05 1
4 0 1e-05 0.01
4 0 2e-05 0.01
4 0 0 1
4 0 9.999996e-06 1
4 0 0 1
4 0 1e-05 1
4 0 0.00011 1
4 0 0 1
4 0 9.999996e-06 1
4 0 0.00026 1
4 0 1e-05 1
4 0 0.00017 0.01
4 0 0 1
4 0 0 1
4 0 0 1
2 -0.01 0.00026 0.96
4 0 9.999996e-06 0.04
4 0 4e-04 1
6 0.01 0.0096 3
3 -0.005 1.49344 4
3 -0.005 3.61618 1
4 0 2.67727 1
4 0 1e-05 0.01
4 0 0 0.99
4 0 0.00114 0.01
4 0 6e-05 1
4 0 0.00614 1
4 0 1e-04 1
3 -0.0099 1.44187 0.02
5 0.0099 4.36386 1
3 -0.005 0 2
5 0.005 0 1
4 0 2e-05 1
4 0 9.999996e-06 1
4 0 0 1
4 0 9e-05 1
4 0 3e-05 1
4 0 1e-04 1
4 0 1e-05 0.32
4 0 5e-05 1
4 0 2e-05 1
4 0 0.00012 2
4 0 6e-05 0.32
3 -0.005 0.01658 2
5 0.005 0.08461 1
4 0 1.82994 1
3 -0.01 0.1185 1
4 0 9.999996e-06 0.34
4 0 0 1
4 0 0 0.66
4 0 2e-05 1
4 0 0 1
4 0 0.00298 1
4 0 3e-05 0.34
4 0 4e-05 1
4 0 0.24095 1
3 -0.005 1.29545 1
4 0 0.18158 1
4 0 0.59652 1
3 -0.004 0.85125 5.32
5 0.009 2.07086 1
4 0 0 1
4 0 1e-04 1
4 0 0.00037 1
4 0 2e-05 1
4 0 0.00014 1
4 0 3e-04 1
4 0 0.00012 1
4 0 0.00407 1
4 0 1e-05 1
4 0 1e-04 1
3 -0.005 0.00211 2
5 0.005 0.00561 1
3 -0.005 0.00755 2
3 -0.003 2.19612 2.62
3 -0.002 0.76067 0.05
4 0 0.94975 1
4 0 1e-05 1
4 0 9.999996e-06 0.05
4 0 0.00019 1
4 0 1e-05 0.01
4 0 0 0.95
4 0 0.00184 0.04
4 0 0.00113 0.25
4 0 0 0.1
4 0 0 1
4 0 9.999996e-06 0.6
4 0 0.10191 1
4 0 0.0477 1
5 0.005 1.60511 6
3 -1e-04 0.51753 2
5 1e-04 3.30305 12
5 0.005 9.93968 1
4 0 6.000001e-05 1
4 0 0 1
4 0 0.00036 1
4 0 4e-05 1
4 0 3e-05 1
4 0 6.999999e-05 1
4 0 0.00018 0.05
4 0 0.00014 0.95
4 0 9e-05 1
4 0 0.00049 1
4 0 0.01178 1
4 0 0.00252 1
4 0 0.06251 1
2 -0.01 0.1614 0.75
6 0.01 0.05129 1
4 0 2.15848 0.11
4 0 0.07561 1
4 0 0.08919 1
4 0 0.11043 0.89
4 0 9.999996e-06 0.11
4 0 7e-05 1
4 0 1.315118 1
4 0 0.5022437 1
4 0 0.000517 1
4 0 5.000002e-06 1
4 0 0.000115 1
2 -0.01 0.896592 0.03
6 0.01 0.9203 1
4 0 0.184239 1
4 0 0.052158 0.78
4 0 0.256079 0.8
4 0 1.571463 1
2 -0.01 0.200574 0.5
6 0.01 2.142165 1
3 -0.0026 7.161401 0.2
5 0.0026 1.37366 0.5
4 0 2e-05 1
4 0 0 0.5
3 -0.0064 1.51987 0.02
5 0.0014 7.30138 1
5 0.005 0.00284 1
3 -0.001 0.16571 1
5 0.001 0.00016 2.69
4 0 0.00013 0.31
4 0 9.999996e-06 0.19
2 -0.01 0.00653 0.2
6 0.01 0.00012 1.8
3 -0.0037 0.00225 1.8
5 0.0037 0.00067 0.2
4 0 5.14332 1
2 -0.01 1.39265 0.05
4 0 0.00036 0.05
4 0 0.00054 0.2
6 0.01 3.80595 1
4 0 1e-04 1
4 0 5e-05 0.76
4 0 0.43536 1
3 -0.005 0.5787 4.6
5 0.0049 4.68123 3
4 0 0.00057 2.3
3 -0.0049 0.50781 1
5 0.005 0.00311 1
3 -0.005 0.82916 2
4 0 0.11309 2
5 0.005 0.83649 1
3 -0.005 0.47048 1
4 0 0.01796 1
4 0 0.01002 1
5 0.005 1.13688 1
4 0 0 1
4 0 0 0.2
4 0 1e-05 0.12
4 0 9.999996e-06 1
4 0 3e-05 1
4 0 9.999996e-06 1
4 0 1e-05 1
4 0 0.00011 3
4 0 9.999996e-06 1
4 0 0.00022 1
4 0 0.0053 1
4 0 0.02548 1
3 -0.005 1.84142 3
4 0 0.0339 1
3 -0.0013 6.19827 0.02
5 0.0063 0.00142 1
4 0 0 1
4 0 0.00615 1
4 0 0.11319 1
4 0 0.10499 1
4 0 0.12359 1
4 0 0.00082 1
4 0 0.00105 1
4 0 9.999996e-06 23
4 0 0.00686 1
5 0.01 0.02953 0.67
4 0 0 1
4 0 0.00038 1
4 0 1.2622 1
5 0.005 0.55806 16.87
3 -0.005 0.27196 0.21
4 0 0.00013 0.12
6 0.01 9e-04 1
2 -0.01 0.00132 1
4 0 0.05798 1
6 0.01 0.20855 1
4 0 0.10826 1
3 -0.005 0.00317 1
5 0.005 0.54146 1
4 0 0.57649 1
4 0 0.00055 0.17
4 0 0.00386 0.83
4 0 0.00016 1
4 0 0 1
4 0 0.00037 1
4 0 0.50108 1
6 0.01 1.94195 0.2
2 -0.01 0.13621 1
4 0 0 2
4 0 0.00039 1
4 0 0.00053 1
4 0 0.00018 1
4 0 0.00081 1
4 0 0.2856306 1
5 1e-04 1.441375 3
3 -1e-04 1.712381 1
4 0 0.028335 1
4 0 1.8e-05 3
4 0 0.000325 0.05
4 0 3.6e-05 0.95
4 0 4.8e-05 0.05
4 0 8.000003e-06 0.95
4 0 0.000534 1
2 -0.01 0.007737 1
4 0 0.005969 1
5 0.005 1.819648 2
4 0 0.070077 1
5 0.005 4.179187 0.8
4 0 2.9e-05 1
4 0 0.000126 1
4 0 0.005037 1
4 0 5.000002e-06 1
4 0 0 1
4 0 0.000228 1
4 0 4.000001e-06 1
3 -0.005 0.0017 1
5 0.005 0.253472 1
3 -0.005 3.29494 4
5 0.005 4.30974 1
4 0 8.11485 0.7
4 0 2e-05 0.4
4 0 0.02021 0.6
4 0 0.00034 1
4 0 0.04199 1
4 0 0.07576 0.44
4 0 2.78663 1
4 0 0.00296 1
4 0 0.00398 1
5 0.005 0.16604 1
4 0 0.0039 1
4 0 6e-05 1
3 -0.005 4.0564 2
4 0 0.0029 1
4 0 0.00404 1
4 0 0.00796 1
5 0.005 0.1056 1
4 0 0.00279 1
4 0 0.05498 2
4 0 0.01068 1
5 0.005 0.0914 1
4 0 3.6283 1.05
4 0 0.00149 1
4 0 1e-05 1
4 0 0.00011 0.01
4 0 0 1
4 0 0.00024 1
4 0 0.00093 1
3 -0.005 0.00507 1
5 0.0049 0.02532 1
3 -0.0049 0.00267 10.95
5 0.0049 0.03076 10.95
5 1e-04 2.38794 1
2 -0.01 0.09469 0.02
6 0.01 3.46367 1
4 0 2.94809 1
4 0 0.00051 1
4 0 0.05782 1
4 0 0.193 1
4 0 9.999996e-06 1
4 0 9e-05 0.45
4 0 1e-05 1
4 0 6.999999e-05 1
4 0 0.00026 0.45
4 0 0.00012 0.01
4 0 0.00014 0.99
